"","Family","Qsd1","correlation","trait","Population","Model"
"205","Wintmalt/DH130910","2",0.446835646354876,"TP2_GE","Full","Base"
"206","Wintmalt/DH130910","Overall",0.815903995224295,"TP2_GE","Full","Base"
"207","DH130910","2",NA,"TP2_GE","Full","Base"
"208","DH130910","Overall",NA,"TP2_GE","Full","Base"
"209","Flavia/DH130910","2",0.57245327129659,"TP2_GE","Full","Base"
"210","Flavia/DH130910","Overall",0.57245327129659,"TP2_GE","Full","Base"
"211","Overall","0",0.186602961561052,"TP2_GE","Full","Base"
"212","Overall","2",0.516839504458104,"TP2_GE","Full","Base"
"213","Overall","Overall",0.872136126682974,"TP2_GE","Full","Base"
"214","Scala/DH130910","0",0.433621651624029,"TP2_GE","Full","Base"
"215","Scala/DH130910","2",0.296010716992717,"TP2_GE","Full","Base"
"216","Scala/DH130910","Overall",0.888539282178606,"TP2_GE","Full","Base"
"217","SY_Tepee/DH130910","0",-0.269524517462933,"TP2_GE","Full","Base"
"218","SY_Tepee/DH130910","2",0.41143865159997,"TP2_GE","Full","Base"
"219","SY_Tepee/DH130910","Overall",0.817976489053261,"TP2_GE","Full","Base"
"220","Wintmalt/DH130910","0",0.46345566718233,"TP2_GE","Full","Base"
"221","Wintmalt/DH130910","2",0.45670300601926,"TP2_GE","Full","Base"
"222","Wintmalt/DH130910","Overall",0.87774098656996,"TP2_GE","Full","Base"
"223","Flavia/DH130910","2",0.331717960313633,"TP2_GE","Full","Base"
"224","Flavia/DH130910","Overall",0.331717960313633,"TP2_GE","Full","Base"
"225","Overall","0",0.297118759926755,"TP2_GE","Full","Base"
"226","Overall","2",0.498699333758675,"TP2_GE","Full","Base"
"227","Overall","Overall",0.861951164334977,"TP2_GE","Full","Base"
"228","Scala/DH130910","0",0.173497981490414,"TP2_GE","Full","Base"
"229","Scala/DH130910","2",0.0291217665171557,"TP2_GE","Full","Base"
"230","Scala/DH130910","Overall",0.801588079701283,"TP2_GE","Full","Base"
"231","SY_Tepee/DH130910","0",0.114259512468671,"TP2_GE","Full","Base"
"232","SY_Tepee/DH130910","2",0.4015297895327,"TP2_GE","Full","Base"
"233","SY_Tepee/DH130910","Overall",0.895429544070735,"TP2_GE","Full","Base"
"234","Wintmalt/DH130910","0",0.776389610824099,"TP2_GE","Full","Base"
"235","Wintmalt/DH130910","2",0.471871702330578,"TP2_GE","Full","Base"
"236","Wintmalt/DH130910","Overall",0.894358441741962,"TP2_GE","Full","Base"
"237","DH130910","2",NA,"TP2_GE","Full","Base"
"238","DH130910","Overall",NA,"TP2_GE","Full","Base"
"239","Flavia/DH130910","2",0.135481950632694,"TP2_GE","Full","Base"
"240","Flavia/DH130910","Overall",0.135481950632694,"TP2_GE","Full","Base"
"241","Overall","0",0.170197934968246,"TP2_GE","Full","Base"
"242","Overall","2",0.403955014254488,"TP2_GE","Full","Base"
"243","Overall","Overall",0.83046373791041,"TP2_GE","Full","Base"
"244","Scala/DH130910","0",0.142458247591922,"TP2_GE","Full","Base"
"245","Scala/DH130910","2",0.69441074886848,"TP2_GE","Full","Base"
"246","Scala/DH130910","Overall",0.866644966868418,"TP2_GE","Full","Base"
"247","SY_Tepee/DH130910","0",0.0723725108592692,"TP2_GE","Full","Base"
"248","SY_Tepee/DH130910","2",0.211396166542888,"TP2_GE","Full","Base"
"249","SY_Tepee/DH130910","Overall",0.880872150773074,"TP2_GE","Full","Base"
"250","Wintmalt/DH130910","0",0.483924761903047,"TP2_GE","Full","Base"
"251","Wintmalt/DH130910","2",0.159797023233808,"TP2_GE","Full","Base"
"252","Wintmalt/DH130910","Overall",0.796731740812668,"TP2_GE","Full","Base"
"253","Flavia/DH130910","2",0.357123176513422,"TP2_GE","Full","Base"
"254","Flavia/DH130910","Overall",0.357123176513422,"TP2_GE","Full","Base"
"255","Overall","0",0.0695727910933046,"TP2_GE","Full","Base"
"256","Overall","2",0.589487244902081,"TP2_GE","Full","Base"
"257","Overall","Overall",0.853544023171382,"TP2_GE","Full","Base"
"258","Scala/DH130910","0",0.0225342274431656,"TP2_GE","Full","Base"
"259","Scala/DH130910","2",0.379340312305518,"TP2_GE","Full","Base"
"260","Scala/DH130910","Overall",0.811065773185938,"TP2_GE","Full","Base"
"261","SY_Tepee/DH130910","0",-0.319164750466197,"TP2_GE","Full","Base"
"262","SY_Tepee/DH130910","2",0.528778683565764,"TP2_GE","Full","Base"
"263","SY_Tepee/DH130910","Overall",0.904143249768625,"TP2_GE","Full","Base"
"264","Wintmalt/DH130910","0",0.506238487483849,"TP2_GE","Full","Base"
"265","Wintmalt/DH130910","2",0.608674995419874,"TP2_GE","Full","Base"
"266","Wintmalt/DH130910","Overall",0.876007077180639,"TP2_GE","Full","Base"
"267","Flavia/DH130910","2",0.333267732903587,"TP2_GE","Full","Base"
"268","Flavia/DH130910","Overall",0.333267732903587,"TP2_GE","Full","Base"
"269","Overall","0",0.161218023044351,"TP2_GE","Full","Base"
"270","Overall","2",0.555336784338171,"TP2_GE","Full","Base"
"271","Overall","Overall",0.862258832592961,"TP2_GE","Full","Base"
"272","Scala/DH130910","0",0.277264745616317,"TP2_GE","Full","Base"
"273","Scala/DH130910","2",0.434863187735132,"TP2_GE","Full","Base"
"274","Scala/DH130910","Overall",0.891560427430139,"TP2_GE","Full","Base"
"275","SY_Tepee/DH130910","0",-0.18841541005657,"TP2_GE","Full","Base"
"276","SY_Tepee/DH130910","2",0.618649950466785,"TP2_GE","Full","Base"
"277","SY_Tepee/DH130910","Overall",0.872399600816118,"TP2_GE","Full","Base"
"278","Wintmalt/DH130910","0",0.635506733176052,"TP2_GE","Full","Base"
"279","Wintmalt/DH130910","2",0.27008335895972,"TP2_GE","Full","Base"
"280","Wintmalt/DH130910","Overall",0.856064396891415,"TP2_GE","Full","Base"
"281","Flavia/DH130910","2",0.259390140608473,"TP2_GE","Full","Base"
"282","Flavia/DH130910","Overall",0.259390140608473,"TP2_GE","Full","Base"
"283","Overall","0",0.086347267673049,"TP2_GE","Full","Base"
"284","Overall","2",0.391144046504908,"TP2_GE","Full","Base"
"285","Overall","Overall",0.833514630430394,"TP2_GE","Full","Base"
"286","Scala/DH130910","0",0.0327518073197936,"TP2_GE","Full","Base"
"287","Scala/DH130910","2",0.138091754793735,"TP2_GE","Full","Base"
"288","Scala/DH130910","Overall",0.800132288405549,"TP2_GE","Full","Base"
"289","SY_Tepee/DH130910","0",0.418519549734813,"TP2_GE","Full","Base"
"290","SY_Tepee/DH130910","2",0.280461000134876,"TP2_GE","Full","Base"
"291","SY_Tepee/DH130910","Overall",0.886294131608156,"TP2_GE","Full","Base"
"292","Wintmalt/DH130910","0",-0.137179789325256,"TP2_GE","Full","Base"
"293","Wintmalt/DH130910","2",0.391135339154866,"TP2_GE","Full","Base"
"294","Wintmalt/DH130910","Overall",0.841729069208867,"TP2_GE","Full","Base"
"295","Flavia/DH130910","2",0.557532764349505,"TP2_GE","Full","Base"
"296","Flavia/DH130910","Overall",0.557532764349505,"TP2_GE","Full","Base"
"297","Overall","0",0.195382045930384,"TP2_GE","Full","Base"
"298","Overall","2",0.524819175425716,"TP2_GE","Full","Base"
"299","Overall","Overall",0.87338014328496,"TP2_GE","Full","Base"
"300","Scala/DH130910","0",0.185376823762917,"TP2_GE","Full","Base"
"301","Scala/DH130910","2",0.125013887444218,"TP2_GE","Full","Base"
"302","Scala/DH130910","Overall",0.880981400311011,"TP2_GE","Full","Base"
"303","SY_Tepee/DH130910","0",-0.0418852961184503,"TP2_GE","Full","Base"
"304","SY_Tepee/DH130910","2",0.193639429663693,"TP2_GE","Full","Base"
"305","SY_Tepee/DH130910","Overall",0.934068830362265,"TP2_GE","Full","Base"
"306","Wintmalt/DH130910","0",0.472218488785898,"TP2_GE","Full","Base"
"307","Wintmalt/DH130910","2",0.39845758080834,"TP2_GE","Full","Base"
"308","Wintmalt/DH130910","Overall",0.803972044890976,"TP2_GE","Full","Base"
"309","Flavia/DH130910","2",0.660321822507899,"TP2_GE","Full","Base"
"310","Flavia/DH130910","Overall",0.660321822507899,"TP2_GE","Full","Base"
"311","Overall","0",0.112776627061456,"TP2_GE","Full","Base"
"312","Overall","2",0.623847649817094,"TP2_GE","Full","Base"
"313","Overall","Overall",0.884979788744056,"TP2_GE","Full","Base"
"314","Scala/DH130910","0",0.0235451515095462,"TP2_GE","Full","Base"
"315","Scala/DH130910","2",0.543608116603662,"TP2_GE","Full","Base"
"316","Scala/DH130910","Overall",0.855024270139392,"TP2_GE","Full","Base"
"317","SY_Tepee/DH130910","0",0.182459065701909,"TP2_GE","Full","Base"
"318","SY_Tepee/DH130910","2",0.510194482396469,"TP2_GE","Full","Base"
"319","SY_Tepee/DH130910","Overall",0.935797330551261,"TP2_GE","Full","Base"
"320","Wintmalt/DH130910","0",0.279933829943838,"TP2_GE","Full","Base"
"321","Wintmalt/DH130910","2",0.559561943848604,"TP2_GE","Full","Base"
"322","Wintmalt/DH130910","Overall",0.882244102667324,"TP2_GE","Full","Base"
"323","Flavia/DH130910","2",0.696409368443617,"TP2_GE","Full","Base"
"324","Flavia/DH130910","Overall",0.696409368443617,"TP2_GE","Full","Base"
"325","Overall","0",-0.00184267637041225,"TP2_GE","Full","Base"
"326","Overall","2",0.72047372863942,"TP2_GE","Full","Base"
"327","Overall","Overall",0.835268548193842,"TP2_GE","Full","Base"
"328","Scala/DH130910","0",0.0115584009937286,"TP2_GE","Full","Base"
"329","Scala/DH130910","2",0.303064157773419,"TP2_GE","Full","Base"
"330","Scala/DH130910","Overall",0.748074569538924,"TP2_GE","Full","Base"
"331","SY_Tepee/DH130910","0",-0.259589267141839,"TP2_GE","Full","Base"
"332","SY_Tepee/DH130910","2",0.756185690036048,"TP2_GE","Full","Base"
"333","SY_Tepee/DH130910","Overall",0.881824374740514,"TP2_GE","Full","Base"
"334","Wintmalt/DH130910","0",0.239610064670846,"TP2_GE","Full","Base"
"335","Wintmalt/DH130910","2",0.521170972336404,"TP2_GE","Full","Base"
"336","Wintmalt/DH130910","Overall",0.827843425276842,"TP2_GE","Full","Base"
"337","DH130910","2",NA,"TP2_GE","Full","Base"
"338","DH130910","Overall",NA,"TP2_GE","Full","Base"
"339","Flavia/DH130910","2",0.649083592008754,"TP2_GE","Full","Base"
"340","Flavia/DH130910","Overall",0.649083592008754,"TP2_GE","Full","Base"
"341","Overall","0",0.256597579979215,"TP2_GE","Full","Base"
"342","Overall","2",0.531539745943136,"TP2_GE","Full","Base"
"343","Overall","Overall",0.859682860039474,"TP2_GE","Full","Base"
"344","Scala/DH130910","0",0.196379937367397,"TP2_GE","Full","Base"
"345","Scala/DH130910","2",0.391590115789012,"TP2_GE","Full","Base"
"346","Scala/DH130910","Overall",0.867151353447657,"TP2_GE","Full","Base"
"347","SY_Tepee/DH130910","0",0.396270903195642,"TP2_GE","Full","Base"
"348","SY_Tepee/DH130910","2",0.247707834338656,"TP2_GE","Full","Base"
"349","SY_Tepee/DH130910","Overall",0.892443212939512,"TP2_GE","Full","Base"
"350","Wintmalt/DH130910","0",0.382434097667205,"TP2_GE","Full","Base"
"351","Wintmalt/DH130910","2",0.318322319799007,"TP2_GE","Full","Base"
"352","Wintmalt/DH130910","Overall",0.81447283607809,"TP2_GE","Full","Base"
"353","DH130910","2",NA,"TP2_GE","Full","Base"
"354","DH130910","Overall",NA,"TP2_GE","Full","Base"
"355","Flavia/DH130910","2",0.139856975063542,"TP2_GE","Full","Base"
"356","Flavia/DH130910","Overall",0.139856975063542,"TP2_GE","Full","Base"
"357","Overall","0",0.280861331273698,"TP2_GE","Full","Base"
"358","Overall","2",0.483526115022059,"TP2_GE","Full","Base"
"359","Overall","Overall",0.879222775623663,"TP2_GE","Full","Base"
"360","Scala/DH130910","0",0.343731268859346,"TP2_GE","Full","Base"
"361","Scala/DH130910","2",0.501211116959265,"TP2_GE","Full","Base"
"362","Scala/DH130910","Overall",0.89296638989776,"TP2_GE","Full","Base"
"363","SY_Tepee/DH130910","0",0.0485744980477694,"TP2_GE","Full","Base"
"364","SY_Tepee/DH130910","2",-0.0557486520785547,"TP2_GE","Full","Base"
"365","SY_Tepee/DH130910","Overall",0.887262875298527,"TP2_GE","Full","Base"
"366","Wintmalt/DH130910","0",0.543219988169724,"TP2_GE","Full","Base"
"367","Wintmalt/DH130910","2",0.688358028577658,"TP2_GE","Full","Base"
