"","Family","Qsd1","correlation","ModelCalled","trait","trainingPop"
"69","Wintmalt/DH130910","2",0.491969492136905,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"70","Wintmalt/DH130910","Overall",0.928309796866648,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"71","Flavia/DH130910","2",0.714328805808378,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"72","Flavia/DH130910","Overall",0.714328805808378,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"73","Overall","0",0.334961770169235,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"74","Overall","2",0.761454694239751,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"75","Overall","Overall",0.937324983416783,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"76","SY_Tepee/DH130910","0",0.076211672209464,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"77","SY_Tepee/DH130910","2",0.818010429116922,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"78","SY_Tepee/DH130910","Overall",0.965293880288108,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"79","Scala/DH130910","0",0.325999871713969,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"80","Scala/DH130910","2",0.576536205207709,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"81","Scala/DH130910","Overall",0.957752480288926,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"82","Wintmalt/DH130910","0",0.618965388291344,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"83","Wintmalt/DH130910","2",0.6910766831355,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"84","Wintmalt/DH130910","Overall",0.86998317409655,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"85","Flavia/DH130910","2",0.747046884579614,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"86","Flavia/DH130910","Overall",0.747046884579614,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"87","Overall","0",0.511820180254755,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"88","Overall","2",0.63568533460053,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"89","Overall","Overall",0.928392862154203,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"90","SY_Tepee/DH130910","0",0.758111226790451,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"91","SY_Tepee/DH130910","2",0.883133752973703,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"92","SY_Tepee/DH130910","Overall",0.934422656462297,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"93","Scala/DH130910","0",0.428157603463696,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"94","Scala/DH130910","2",0.404783519435053,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"95","Scala/DH130910","Overall",0.936387216930766,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"96","Wintmalt/DH130910","0",0.485121527825253,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"97","Wintmalt/DH130910","2",0.599235884169042,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"98","Wintmalt/DH130910","Overall",0.905372580782865,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"99","Flavia/DH130910","2",0.636223664559756,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"100","Flavia/DH130910","Overall",0.636223664559756,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"101","Overall","0",0.301493761777959,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"102","Overall","2",0.624823066461944,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"103","Overall","Overall",0.938586092037647,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"104","SY_Tepee/DH130910","0",-0.156378458325633,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"105","SY_Tepee/DH130910","2",0.314246004536057,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"106","SY_Tepee/DH130910","Overall",0.949442062513227,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"107","Scala/DH130910","0",0.112029750550821,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"108","Scala/DH130910","2",-0.1055485860671,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"109","Scala/DH130910","Overall",0.94316981917385,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"110","Wintmalt/DH130910","0",0.421628228704141,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"111","Wintmalt/DH130910","2",0.707538064488222,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"112","Wintmalt/DH130910","Overall",0.95239585200811,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"113","Flavia/DH130910","2",0.517307175751729,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"114","Flavia/DH130910","Overall",0.517307175751729,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"115","Overall","0",0.385928576659206,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"116","Overall","2",0.623095411485068,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"117","Overall","Overall",0.937761747831108,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"118","SY_Tepee/DH130910","0",0.71721031082407,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"119","SY_Tepee/DH130910","2",0.419112302325784,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"120","SY_Tepee/DH130910","Overall",0.979248805085476,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"121","Scala/DH130910","0",0.438786522977203,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"122","Scala/DH130910","2",0.358492787569522,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"123","Scala/DH130910","Overall",0.923862396021225,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"124","Wintmalt/DH130910","0",0.411950880363761,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"125","Wintmalt/DH130910","2",0.517525632738635,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"126","Wintmalt/DH130910","Overall",0.904327760956297,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"127","Flavia/DH130910","2",0.749964625771108,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"128","Flavia/DH130910","Overall",0.749964625771108,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"129","Overall","0",0.315840008709492,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"130","Overall","2",0.530332272067058,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"131","Overall","Overall",0.93074943380156,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"132","SY_Tepee/DH130910","0",0.652776427602903,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"133","SY_Tepee/DH130910","2",0.0693939371787478,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"134","SY_Tepee/DH130910","Overall",0.933590661479931,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"135","Scala/DH130910","0",0.517509305730089,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"136","Scala/DH130910","2",-0.302846364469823,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"137","Scala/DH130910","Overall",0.95422441335875,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"138","Wintmalt/DH130910","0",0.125770396222801,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"139","Wintmalt/DH130910","2",0.279425928628526,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"140","Wintmalt/DH130910","Overall",0.899109222799537,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"141","DH130910","2",NA,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"142","DH130910","Overall",NA,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"143","Flavia/DH130910","2",0.829598696547831,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"144","Flavia/DH130910","Overall",0.829598696547831,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"145","Overall","0",0.505267338957637,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"146","Overall","2",0.675825239831776,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"147","Overall","Overall",0.939982138051103,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"148","SY_Tepee/DH130910","0",0.812963089439833,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"149","SY_Tepee/DH130910","2",0.794945340740901,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"150","SY_Tepee/DH130910","Overall",0.98639232664136,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"151","Scala/DH130910","0",0.573336147801712,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"152","Scala/DH130910","2",0.188471367717665,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"153","Scala/DH130910","Overall",0.931341365412903,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"154","Wintmalt/DH130910","0",0.299586425533915,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"155","Wintmalt/DH130910","2",0.475757977138632,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"156","Wintmalt/DH130910","Overall",0.901685255241035,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"157","Flavia/DH130910","2",0.711950081591238,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"158","Flavia/DH130910","Overall",0.711950081591238,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"159","Overall","0",0.477239929088722,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"160","Overall","2",0.543181984638036,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"161","Overall","Overall",0.9443721471963,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"162","SY_Tepee/DH130910","0",0.664354098411749,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"163","SY_Tepee/DH130910","2",0.384945419494261,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"164","SY_Tepee/DH130910","Overall",0.977237693643199,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"165","Scala/DH130910","0",0.604407743144882,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"166","Scala/DH130910","2",0.514277629990749,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"167","Scala/DH130910","Overall",0.958090804437702,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"168","Wintmalt/DH130910","0",0.302081330121874,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"169","Wintmalt/DH130910","2",0.290085645287959,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"170","Wintmalt/DH130910","Overall",0.910254539466941,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"171","DH130910","2",NA,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"172","DH130910","Overall",NA,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"173","Flavia/DH130910","2",0.659255599499107,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"174","Flavia/DH130910","Overall",0.659255599499107,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"175","Overall","0",0.289470986683993,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"176","Overall","2",0.658651016398912,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"177","Overall","Overall",0.903969636112694,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"178","SY_Tepee/DH130910","0",0.105139618358594,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"179","SY_Tepee/DH130910","2",0.810131030629318,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"180","SY_Tepee/DH130910","Overall",0.902044006014805,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"181","Scala/DH130910","0",0.638214226132352,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"182","Scala/DH130910","2",0.453812542379484,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"183","Scala/DH130910","Overall",0.940162534369679,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"184","Wintmalt/DH130910","0",0.460427133650146,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"185","Wintmalt/DH130910","2",0.682616965093087,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"186","Wintmalt/DH130910","Overall",0.898725632442974,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"187","DH130910","2",NA,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"188","DH130910","Overall",NA,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"189","Flavia/DH130910","2",0.422235796945242,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"190","Flavia/DH130910","Overall",0.422235796945242,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"191","Overall","0",0.509223840959844,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"192","Overall","2",0.536686383644547,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"193","Overall","Overall",0.920191830760993,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"194","SY_Tepee/DH130910","0",0.497784812046897,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"195","SY_Tepee/DH130910","2",0.762440974177137,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"196","SY_Tepee/DH130910","Overall",0.935387156210731,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"197","Scala/DH130910","0",0.695066429337141,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"198","Scala/DH130910","2",0.405346918702437,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"199","Scala/DH130910","Overall",0.951821965697262,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"200","Wintmalt/DH130910","0",0.673391170913605,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"201","Wintmalt/DH130910","2",0.1927962182217,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"202","Wintmalt/DH130910","Overall",0.921693732480788,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"203","Flavia/DH130910","2",0.705553694321772,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"204","Flavia/DH130910","Overall",0.705553694321772,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"205","Overall","0",0.283170110781352,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"206","Overall","2",0.605546262015847,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"207","Overall","Overall",0.938724474186422,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"208","SY_Tepee/DH130910","0",0.652275147414617,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"209","SY_Tepee/DH130910","2",0.467575999142873,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"210","SY_Tepee/DH130910","Overall",0.950224391115374,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"211","Scala/DH130910","0",0.281211128371484,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"212","Scala/DH130910","2",0.4958801230967,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"213","Scala/DH130910","Overall",0.941929613088773,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"214","Wintmalt/DH130910","0",0.263293755646926,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"215","Wintmalt/DH130910","2",0.548262179414878,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"216","Wintmalt/DH130910","Overall",0.935362751442235,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"217","Flavia/DH130910","2",0.750130255527459,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"218","Flavia/DH130910","Overall",0.750130255527459,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"219","Overall","0",0.626606595453773,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"220","Overall","2",0.538676450845482,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"221","Overall","Overall",0.915918068566647,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"222","SY_Tepee/DH130910","0",-0.027333733507603,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"223","SY_Tepee/DH130910","2",0.675702111780915,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
"224","SY_Tepee/DH130910","Overall",0.894034586346476,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2020_2021","Full"
