"","Family","Qsd1","correlation","ModelCalled","trait","trainingPop"
"18","Overall","2",0.172058787099896,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"19","Overall","Overall",0.590123245724334,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"20","SY_Tepee/DH130910","0",0.861588149570214,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"21","SY_Tepee/DH130910","2",0.552569157792553,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"22","SY_Tepee/DH130910","Overall",0.678744244826136,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"23","Scala/DH130910","0",0.562953604194807,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"24","Scala/DH130910","2",-0.0593044096566774,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"25","Scala/DH130910","Overall",0.5190069336493,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"26","Wintmalt/DH130910","0",0.619211056202422,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"27","Wintmalt/DH130910","2",0.0530284336979962,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"28","Wintmalt/DH130910","Overall",0.661082941282011,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"29","Flavia/DH130910","2",0.250506233587986,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"30","Flavia/DH130910","Overall",0.250506233587986,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"31","Overall","0",0.55340517569519,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"32","Overall","2",0.118389950284686,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"33","Overall","Overall",0.601803936509395,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"34","SY_Tepee/DH130910","0",0.201202188294926,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"35","SY_Tepee/DH130910","2",-0.00390433865618331,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"36","SY_Tepee/DH130910","Overall",0.382913936816135,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"37","Scala/DH130910","0",0.652444006570669,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"38","Scala/DH130910","2",-0.75115272765507,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"39","Scala/DH130910","Overall",0.701098949252064,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"40","Wintmalt/DH130910","0",0.540560798276931,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"41","Wintmalt/DH130910","2",0.4111820537013,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"42","Wintmalt/DH130910","Overall",0.514395116394489,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"43","Flavia/DH130910","2",0.0522919695537206,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"44","Flavia/DH130910","Overall",0.0522919695537206,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"45","Overall","0",0.281130746273724,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"46","Overall","2",0.320483761323311,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"47","Overall","Overall",0.473319194514175,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"48","SY_Tepee/DH130910","0",0.279980165862781,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"49","SY_Tepee/DH130910","2",0.54594577307563,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"50","SY_Tepee/DH130910","Overall",0.479413257085225,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"51","Scala/DH130910","0",0.317317490634843,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"52","Scala/DH130910","2",0.395791882227653,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"53","Scala/DH130910","Overall",0.485587515694357,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"54","Wintmalt/DH130910","0",-0.132761443746916,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"55","Wintmalt/DH130910","2",0.366294175125438,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"56","Wintmalt/DH130910","Overall",0.365775236170736,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"57","Flavia/DH130910","2",0.752690182495427,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"58","Flavia/DH130910","Overall",0.752690182495427,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"59","Overall","0",0.626629757367458,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"60","Overall","2",0.252807183236353,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"61","Overall","Overall",0.686606356716828,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"62","SY_Tepee/DH130910","0",0.588778970232569,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"63","SY_Tepee/DH130910","2",0.220067788358152,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"64","SY_Tepee/DH130910","Overall",0.525695291364782,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"65","Scala/DH130910","0",0.561389007611373,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"66","Scala/DH130910","2",0.132526610164588,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"67","Scala/DH130910","Overall",0.648988098202422,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"68","Wintmalt/DH130910","0",0.888870421018713,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"69","Wintmalt/DH130910","2",0.264893025256768,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"70","Wintmalt/DH130910","Overall",0.844170863743602,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"71","Flavia/DH130910","2",0.53268383923926,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"72","Flavia/DH130910","Overall",0.53268383923926,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"73","Overall","0",0.577884361555558,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"74","Overall","2",0.414213800637618,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"75","Overall","Overall",0.664217391259225,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"76","SY_Tepee/DH130910","0",0.259314670404015,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"77","SY_Tepee/DH130910","2",0.28221211465051,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"78","SY_Tepee/DH130910","Overall",0.418386688719892,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"79","Scala/DH130910","0",0.535482054032498,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"80","Scala/DH130910","2",0.101852624342204,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"81","Scala/DH130910","Overall",0.683722034250983,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"82","Wintmalt/DH130910","0",0.608633634304937,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"83","Wintmalt/DH130910","2",0.383298159401385,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"84","Wintmalt/DH130910","Overall",0.67838030701481,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"85","Flavia/DH130910","2",0.501527006370437,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"86","Flavia/DH130910","Overall",0.501527006370437,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"87","Overall","0",0.733377707206705,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"88","Overall","2",0.366648712301918,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"89","Overall","Overall",0.756753984196348,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"90","SY_Tepee/DH130910","0",0.215900190938125,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"91","SY_Tepee/DH130910","2",0.727949368907882,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"92","SY_Tepee/DH130910","Overall",0.411695155192832,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"93","Scala/DH130910","0",0.675481438693148,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"94","Scala/DH130910","2",0.313615358489631,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"95","Scala/DH130910","Overall",0.712197502034315,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"96","Wintmalt/DH130910","0",0.783279990708254,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"97","Wintmalt/DH130910","2",0.30954032850362,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"98","Wintmalt/DH130910","Overall",0.792961458966385,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"99","Flavia/DH130910","2",-0.106296500327616,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"100","Flavia/DH130910","Overall",-0.106296500327616,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"101","Overall","0",0.657866016426453,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"102","Overall","2",-0.0102519651895146,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"103","Overall","Overall",0.690762783493246,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"104","SY_Tepee/DH130910","0",0.368787900526796,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"105","SY_Tepee/DH130910","2",-0.231186096452213,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"106","SY_Tepee/DH130910","Overall",0.546561272363145,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"107","Scala/DH130910","0",0.793960300902972,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"108","Scala/DH130910","2",-0.294654152683922,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"109","Scala/DH130910","Overall",0.790661806621205,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"110","Wintmalt/DH130910","0",0.666124408249793,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"111","Wintmalt/DH130910","2",0.0722487232158599,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"112","Wintmalt/DH130910","Overall",0.744996306990352,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"113","Flavia/DH130910","2",0.639892567073722,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"114","Flavia/DH130910","Overall",0.639892567073722,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"115","Overall","0",0.340507873960406,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"116","Overall","2",0.283216344113603,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"117","Overall","Overall",0.411079152871421,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"118","SY_Tepee/DH130910","0",0.265175531051687,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"119","SY_Tepee/DH130910","2",0.260803893467723,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"120","SY_Tepee/DH130910","Overall",-0.00789505182552699,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"121","Scala/DH130910","0",0.183555164803926,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"122","Scala/DH130910","2",0.61340919390738,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"123","Scala/DH130910","Overall",0.391888320931297,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"124","Wintmalt/DH130910","0",0.448744724938863,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"125","Wintmalt/DH130910","2",-0.0178921833722773,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"126","Wintmalt/DH130910","Overall",0.425810611792268,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"127","Flavia/DH130910","2",-0.184809840728854,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"128","Flavia/DH130910","Overall",-0.184809840728854,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"129","Overall","0",0.445010567106221,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"130","Overall","2",-0.035644450574763,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"131","Overall","Overall",0.555048108391552,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"132","SY_Tepee/DH130910","0",-0.276717080307279,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"133","SY_Tepee/DH130910","2",0.140524000398624,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"134","SY_Tepee/DH130910","Overall",0.0374593763700291,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"135","Scala/DH130910","0",0.440690880101189,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"136","Scala/DH130910","2",0.00917117983079515,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"137","Scala/DH130910","Overall",0.547563708734131,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"138","Wintmalt/DH130910","0",0.47118561327639,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"139","Wintmalt/DH130910","2",-0.124749204811024,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"140","Wintmalt/DH130910","Overall",0.628115034261682,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"141","DH130910","2",NA,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"142","DH130910","Overall",NA,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"143","Flavia/DH130910","2",0.76590565911889,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"144","Flavia/DH130910","Overall",0.76590565911889,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"145","Overall","0",0.465538140845124,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"146","Overall","2",0.292717203658002,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"147","Overall","Overall",0.59988005318193,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"148","SY_Tepee/DH130910","0",0.614386542256579,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"149","SY_Tepee/DH130910","2",0.30801156015587,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"150","SY_Tepee/DH130910","Overall",0.682402505548509,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"151","Scala/DH130910","0",0.249805957173429,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"152","Scala/DH130910","2",-0.296654755284251,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"153","Scala/DH130910","Overall",0.45236317523279,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"154","Wintmalt/DH130910","0",0.634151973847572,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"155","Wintmalt/DH130910","2",0.127172454736161,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"156","Wintmalt/DH130910","Overall",0.686192053880871,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"157","Flavia/DH130910","2",0.540221070908826,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"158","Flavia/DH130910","Overall",0.540221070908826,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"159","Overall","0",0.567934920439744,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"160","Overall","2",0.293518397983319,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"161","Overall","Overall",0.666077845680851,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"162","SY_Tepee/DH130910","0",0.581440340908338,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"163","SY_Tepee/DH130910","2",-0.132170808337066,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"164","SY_Tepee/DH130910","Overall",0.711181914346243,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"165","Scala/DH130910","0",0.443311554208012,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"166","Scala/DH130910","2",0.392850328581946,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"167","Scala/DH130910","Overall",0.562716005823432,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"168","Wintmalt/DH130910","0",0.688135393175114,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"169","Wintmalt/DH130910","2",0.0594639133921486,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"170","Wintmalt/DH130910","Overall",0.766188627894043,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"171","DH130910","2",NA,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"172","DH130910","Overall",NA,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"173","Flavia/DH130910","2",0.565157440473087,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"174","Flavia/DH130910","Overall",0.565157440473087,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"175","Overall","0",0.610637727772482,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"176","Overall","2",0.257084585237435,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"177","Overall","Overall",0.57732600324341,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"178","SY_Tepee/DH130910","0",0.451236482337628,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"179","SY_Tepee/DH130910","2",0.515272342886363,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"180","SY_Tepee/DH130910","Overall",0.34138240671816,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"181","Scala/DH130910","0",0.504549940103808,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"182","Scala/DH130910","2",0.00670915284868629,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"183","Scala/DH130910","Overall",0.583210282451276,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"184","Wintmalt/DH130910","0",0.697270107234744,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"185","Wintmalt/DH130910","2",0.478490061815264,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"186","Wintmalt/DH130910","Overall",0.615256361235992,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"187","DH130910","2",NA,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"188","DH130910","Overall",NA,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"189","Flavia/DH130910","2",-0.217652061921036,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"190","Flavia/DH130910","Overall",-0.217652061921036,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"191","Overall","0",0.505738337557425,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"192","Overall","2",0.209613693972286,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"193","Overall","Overall",0.606809429616061,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"194","SY_Tepee/DH130910","0",0.547254503996805,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"195","SY_Tepee/DH130910","2",0.493390234818771,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"196","SY_Tepee/DH130910","Overall",0.611750244874862,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"197","Scala/DH130910","0",0.358556922583354,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"198","Scala/DH130910","2",0.412277734862919,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"199","Scala/DH130910","Overall",0.564350679415747,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"200","Wintmalt/DH130910","0",0.720878417173812,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"201","Wintmalt/DH130910","2",-0.228887891036345,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"202","Wintmalt/DH130910","Overall",0.708857377215647,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"203","Flavia/DH130910","2",-0.351167702879031,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"204","Flavia/DH130910","Overall",-0.351167702879031,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"205","Overall","0",0.385228688481759,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"206","Overall","2",0.0778248495075977,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"207","Overall","Overall",0.460803624479558,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"208","SY_Tepee/DH130910","0",0.285690891460202,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"209","SY_Tepee/DH130910","2",0.298265798997625,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"210","SY_Tepee/DH130910","Overall",0.158035662911177,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"211","Scala/DH130910","0",0.335600170495709,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"212","Scala/DH130910","2",0.329040353450615,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"213","Scala/DH130910","Overall",0.416165519919223,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"214","Wintmalt/DH130910","0",0.400123423750625,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"215","Wintmalt/DH130910","2",0.410056522917936,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"216","Wintmalt/DH130910","Overall",0.535413750202535,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"217","Flavia/DH130910","2",0.537999953806912,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"218","Flavia/DH130910","Overall",0.537999953806912,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"219","Overall","0",0.588380529446197,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"220","Overall","2",0.141066215528935,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"221","Overall","Overall",0.536395854472283,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"222","SY_Tepee/DH130910","0",0.0499018037082407,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"223","SY_Tepee/DH130910","2",0.305510595283977,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"224","SY_Tepee/DH130910","Overall",0.202057152642644,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"225","Scala/DH130910","0",0.328399567793312,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"226","Scala/DH130910","2",0.497744531936861,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"227","Scala/DH130910","Overall",0.268748419095892,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"228","Wintmalt/DH130910","0",0.637290217399535,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"229","Wintmalt/DH130910","2",-0.0296821341656749,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"230","Wintmalt/DH130910","Overall",0.653623173899069,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"231","DH130910","2",NA,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"232","DH130910","Overall",NA,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"233","Flavia/DH130910","2",-0.192254892894161,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"234","Flavia/DH130910","Overall",-0.192254892894161,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
"235","Overall","0",0.589555836331572,"Qsd1byFam_JCWithFixEff.eta","TP1_GE_2021","Full"
