"","Family","Qsd1","correlation","ModelCalled","trait","trainingPop"
"145","Overall","0",0.448827403104177,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"146","Overall","2",0.130843125150936,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"147","Overall","Overall",0.352864411652266,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"148","SY_Tepee/DH130910","0",-0.148729572910326,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"149","SY_Tepee/DH130910","2",0.523381329528562,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"150","SY_Tepee/DH130910","Overall",0.0528838871920759,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"151","Scala/DH130910","0",0.487573805933629,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"152","Scala/DH130910","2",0.140798948339326,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"153","Scala/DH130910","Overall",0.521293950238386,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"154","Wintmalt/DH130910","0",0.109314685268655,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"155","Wintmalt/DH130910","2",0.13495465033974,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"156","Wintmalt/DH130910","Overall",0.226305820830865,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"157","Flavia/DH130910","2",0.0562385647052341,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"158","Flavia/DH130910","Overall",0.0562385647052341,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"159","Overall","0",0.5228863859046,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"160","Overall","2",0.0809454914495893,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"161","Overall","Overall",0.347991704399579,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"162","SY_Tepee/DH130910","0",0.357777711389804,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"163","SY_Tepee/DH130910","2",-0.153357197981488,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"164","SY_Tepee/DH130910","Overall",0.0268669544563656,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"165","Scala/DH130910","0",0.530341811390863,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"166","Scala/DH130910","2",0.107570280975677,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"167","Scala/DH130910","Overall",0.494948359004693,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"168","Wintmalt/DH130910","0",0.0352471123677419,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"169","Wintmalt/DH130910","2",0.115295917263634,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"170","Wintmalt/DH130910","Overall",0.19285276506272,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"171","DH130910","2",NA,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"172","DH130910","Overall",NA,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"173","Flavia/DH130910","2",0.0792970701347646,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"174","Flavia/DH130910","Overall",0.0792970701347646,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"175","Overall","0",0.432346761400098,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"176","Overall","2",0.227052308218306,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"177","Overall","Overall",0.333567167857104,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"178","SY_Tepee/DH130910","0",-0.0789007364137237,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"179","SY_Tepee/DH130910","2",0.448767636090271,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"180","SY_Tepee/DH130910","Overall",0.248336670120016,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"181","Scala/DH130910","0",0.573628235330881,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"182","Scala/DH130910","2",-0.308924176239216,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"183","Scala/DH130910","Overall",0.509022774470924,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"184","Wintmalt/DH130910","0",0.183619385509839,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"185","Wintmalt/DH130910","2",-0.0339214904227812,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"186","Wintmalt/DH130910","Overall",0.0559178221496903,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"187","DH130910","2",NA,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"188","DH130910","Overall",NA,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"189","Flavia/DH130910","2",-0.0706005060806595,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"190","Flavia/DH130910","Overall",-0.0706005060806595,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"191","Overall","0",0.222659957506942,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"192","Overall","2",0.12402540241869,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"193","Overall","Overall",0.142336209974439,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"194","SY_Tepee/DH130910","0",-0.303895221024643,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"195","SY_Tepee/DH130910","2",0.249523201982821,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"196","SY_Tepee/DH130910","Overall",0.164742797608414,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"197","Scala/DH130910","0",0.387537734824624,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"198","Scala/DH130910","2",-0.210552568333253,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"199","Scala/DH130910","Overall",0.199804462256795,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"200","Wintmalt/DH130910","0",-0.543091880473903,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"201","Wintmalt/DH130910","2",0.0774694414725603,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"202","Wintmalt/DH130910","Overall",0.00942047811485007,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"203","Flavia/DH130910","2",0.0407517064535615,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"204","Flavia/DH130910","Overall",0.0407517064535615,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"205","Overall","0",0.441769285834763,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"206","Overall","2",0.139504805913202,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"207","Overall","Overall",0.298423280068741,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"208","SY_Tepee/DH130910","0",0.394012620523792,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"209","SY_Tepee/DH130910","2",0.0952121499164571,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"210","SY_Tepee/DH130910","Overall",0.106204596413893,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"211","Scala/DH130910","0",0.448900811833222,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"212","Scala/DH130910","2",-0.082375140168953,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"213","Scala/DH130910","Overall",0.423846602755945,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"214","Wintmalt/DH130910","0",-0.0187929279716969,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"215","Wintmalt/DH130910","2",0.324074748409403,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"216","Wintmalt/DH130910","Overall",0.280692469130171,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"217","Flavia/DH130910","2",0.0389421247764185,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"218","Flavia/DH130910","Overall",0.0389421247764185,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"219","Overall","0",0.430522145661367,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"220","Overall","2",0.107926443715139,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"221","Overall","Overall",0.282103393178075,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"222","SY_Tepee/DH130910","0",0.261617996762192,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
"223","SY_Tepee/DH130910","2",0.210394115883945,"Qsd1byFam_JCWithFixEff.eta","TP5_GE_2020_2021","Full"
