"","Family","Qsd1","correlation","ModelCalled","trait","trainingPop"
"63","SY_Tepee/DH130910","2",0.377579544741215,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"64","SY_Tepee/DH130910","Overall",0.664245979884436,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"65","Scala/DH130910","0",0.576913286475936,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"66","Scala/DH130910","2",0.0949657739592074,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"67","Scala/DH130910","Overall",0.704407649979271,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"68","Wintmalt/DH130910","0",0.61944947595758,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"69","Wintmalt/DH130910","2",0.373156575357118,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"70","Wintmalt/DH130910","Overall",0.752019305347018,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"71","Flavia/DH130910","2",0.615553828989597,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"72","Flavia/DH130910","Overall",0.615553828989597,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"73","Overall","0",0.627559151602485,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"74","Overall","2",0.619332524695767,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"75","Overall","Overall",0.730003248532453,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"76","SY_Tepee/DH130910","0",0.411265916734954,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"77","SY_Tepee/DH130910","2",0.19932287128428,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"78","SY_Tepee/DH130910","Overall",0.60365776801592,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"79","Scala/DH130910","0",0.559418509994081,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"80","Scala/DH130910","2",0.670412972577312,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"81","Scala/DH130910","Overall",0.716254782170854,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"82","Wintmalt/DH130910","0",0.786441098227036,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"83","Wintmalt/DH130910","2",0.64725696064591,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"84","Wintmalt/DH130910","Overall",0.819764852699555,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"85","Flavia/DH130910","2",0.582317560108668,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"86","Flavia/DH130910","Overall",0.582317560108668,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"87","Overall","0",0.722642062893555,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"88","Overall","2",0.555176377955527,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"89","Overall","Overall",0.740072645227002,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"90","SY_Tepee/DH130910","0",0.386980351131566,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"91","SY_Tepee/DH130910","2",0.529654000228337,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"92","SY_Tepee/DH130910","Overall",0.499914223790751,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"93","Scala/DH130910","0",0.69105736832103,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"94","Scala/DH130910","2",-0.0634889091320849,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"95","Scala/DH130910","Overall",0.767814927078893,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"96","Wintmalt/DH130910","0",0.827526933789737,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"97","Wintmalt/DH130910","2",0.566645976973905,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"98","Wintmalt/DH130910","Overall",0.726875027558005,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"99","Flavia/DH130910","2",0.436107669864312,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"100","Flavia/DH130910","Overall",0.436107669864312,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"101","Overall","0",0.70036143456385,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"102","Overall","2",0.544252579743689,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"103","Overall","Overall",0.74100624994695,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"104","SY_Tepee/DH130910","0",0.546405574590859,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"105","SY_Tepee/DH130910","2",0.0327467470885188,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"106","SY_Tepee/DH130910","Overall",0.716345299764595,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"107","Scala/DH130910","0",0.728290479425683,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"108","Scala/DH130910","2",0.0836241274936599,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"109","Scala/DH130910","Overall",0.734122086262595,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"110","Wintmalt/DH130910","0",0.767549100492229,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"111","Wintmalt/DH130910","2",0.755460077033429,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"112","Wintmalt/DH130910","Overall",0.847125393264143,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"113","Flavia/DH130910","2",0.239547983508476,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"114","Flavia/DH130910","Overall",0.239547983508476,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"115","Overall","0",0.472684527327675,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"116","Overall","2",0.553361836499373,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"117","Overall","Overall",0.624904819728338,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"118","SY_Tepee/DH130910","0",0.835112494941124,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"119","SY_Tepee/DH130910","2",-0.0113567090515312,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"120","SY_Tepee/DH130910","Overall",0.680771358048191,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"121","Scala/DH130910","0",0.183037363959926,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"122","Scala/DH130910","2",-0.223790877444079,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"123","Scala/DH130910","Overall",0.551033358872079,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"124","Wintmalt/DH130910","0",0.654286085559272,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"125","Wintmalt/DH130910","2",0.784263188839939,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"126","Wintmalt/DH130910","Overall",0.714900050459373,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"127","Flavia/DH130910","2",0.561429518835774,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"128","Flavia/DH130910","Overall",0.561429518835774,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"129","Overall","0",0.500506846159838,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"130","Overall","2",0.502974795796839,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"131","Overall","Overall",0.636228767040624,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"132","SY_Tepee/DH130910","0",0.162458079840741,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"133","SY_Tepee/DH130910","2",0.207164236599007,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"134","SY_Tepee/DH130910","Overall",0.399002468671299,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"135","Scala/DH130910","0",0.517873109022649,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"136","Scala/DH130910","2",0.551988081231155,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"137","Scala/DH130910","Overall",0.593651444158649,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"138","Wintmalt/DH130910","0",0.395040124623572,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"139","Wintmalt/DH130910","2",0.31335648989184,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"140","Wintmalt/DH130910","Overall",0.64446821084262,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"141","DH130910","2",NA,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"142","DH130910","Overall",NA,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"143","Flavia/DH130910","2",0.520937067095272,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"144","Flavia/DH130910","Overall",0.520937067095272,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"145","Overall","0",0.488628755203018,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"146","Overall","2",0.645088543742429,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"147","Overall","Overall",0.683491007582005,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"148","SY_Tepee/DH130910","0",0.572088001026898,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"149","SY_Tepee/DH130910","2",0.341477606357093,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"150","SY_Tepee/DH130910","Overall",0.695987251797169,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"151","Scala/DH130910","0",0.243161101091514,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"152","Scala/DH130910","2",0.235293181641143,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"153","Scala/DH130910","Overall",0.579167965826745,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"154","Wintmalt/DH130910","0",0.740375411921974,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"155","Wintmalt/DH130910","2",0.647743012412244,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"156","Wintmalt/DH130910","Overall",0.782048637812496,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"157","Flavia/DH130910","2",0.746391152056747,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"158","Flavia/DH130910","Overall",0.746391152056747,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"159","Overall","0",0.657206705513574,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"160","Overall","2",0.50263402300822,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"161","Overall","Overall",0.75910284404278,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"162","SY_Tepee/DH130910","0",0.673506344609824,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"163","SY_Tepee/DH130910","2",-0.255787947192301,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"164","SY_Tepee/DH130910","Overall",0.66741146663955,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"165","Scala/DH130910","0",0.3535990671989,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"166","Scala/DH130910","2",0.565455889754866,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"167","Scala/DH130910","Overall",0.62193122594329,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"168","Wintmalt/DH130910","0",0.929778074025458,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"169","Wintmalt/DH130910","2",0.379670813293132,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"170","Wintmalt/DH130910","Overall",0.902217376023688,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"171","DH130910","2",NA,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"172","DH130910","Overall",NA,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"173","Flavia/DH130910","2",0.521056998317281,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"174","Flavia/DH130910","Overall",0.521056998317281,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"175","Overall","0",0.536141580886257,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"176","Overall","2",0.480974269037168,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"177","Overall","Overall",0.573214334547398,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"178","SY_Tepee/DH130910","0",0.623137272776647,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"179","SY_Tepee/DH130910","2",0.139957168799874,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"180","SY_Tepee/DH130910","Overall",0.36971031573204,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"181","Scala/DH130910","0",0.269156669822366,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"182","Scala/DH130910","2",0.569298864176412,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"183","Scala/DH130910","Overall",0.540651801014943,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"184","Wintmalt/DH130910","0",0.662422203396403,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"185","Wintmalt/DH130910","2",0.64190906784702,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"186","Wintmalt/DH130910","Overall",0.608398888251474,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"187","DH130910","2",NA,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"188","DH130910","Overall",NA,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"189","Flavia/DH130910","2",-0.216078799584874,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"190","Flavia/DH130910","Overall",-0.216078799584874,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"191","Overall","0",0.475020569896629,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"192","Overall","2",0.186069338230835,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"193","Overall","Overall",0.542019360465507,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"194","SY_Tepee/DH130910","0",0.555893060955772,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"195","SY_Tepee/DH130910","2",0.0280979647657355,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"196","SY_Tepee/DH130910","Overall",0.527936856585558,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"197","Scala/DH130910","0",0.286225581703276,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"198","Scala/DH130910","2",0.15454264449076,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"199","Scala/DH130910","Overall",0.556968659031561,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"200","Wintmalt/DH130910","0",0.905204361882677,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"201","Wintmalt/DH130910","2",0.0391053903329049,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"202","Wintmalt/DH130910","Overall",0.658971445110793,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"203","Flavia/DH130910","2",0.406982820104174,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"204","Flavia/DH130910","Overall",0.406982820104174,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"205","Overall","0",0.548112106985844,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"206","Overall","2",0.472972983706151,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"207","Overall","Overall",0.621527769775961,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"208","SY_Tepee/DH130910","0",0.139108746344136,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"209","SY_Tepee/DH130910","2",0.260174003333124,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"210","SY_Tepee/DH130910","Overall",0.30070316105431,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"211","Scala/DH130910","0",0.472706909595473,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"212","Scala/DH130910","2",0.47514616833622,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"213","Scala/DH130910","Overall",0.575822012726531,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"214","Wintmalt/DH130910","0",0.615350650473388,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"215","Wintmalt/DH130910","2",0.419552694561457,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"216","Wintmalt/DH130910","Overall",0.701071945872801,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"217","Flavia/DH130910","2",0.452117811899597,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"218","Flavia/DH130910","Overall",0.452117811899597,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"219","Overall","0",0.67198749581482,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"220","Overall","2",0.386601490155051,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"221","Overall","Overall",0.625181915745734,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"222","SY_Tepee/DH130910","0",0.213521710834676,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"223","SY_Tepee/DH130910","2",0.168436998852031,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
"224","SY_Tepee/DH130910","Overall",0.315452730182496,"Qsd1byFam_JCWithFixEff.eta","TP1_GI_2020_2021","Full"
