"","Family","Qsd1","correlation","ModelCalled","trait","trainingPop"
"34","SY_Tepee/DH130910","0",-0.121120699801363,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"35","SY_Tepee/DH130910","2",-0.168012382134742,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"36","SY_Tepee/DH130910","Overall",0.821568601108303,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"37","Scala/DH130910","0",0.410799418834558,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"38","Scala/DH130910","2",-0.821044602340338,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"39","Scala/DH130910","Overall",0.90490116127152,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"40","Wintmalt/DH130910","0",0.578812205642444,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"41","Wintmalt/DH130910","2",0.185341305027882,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"42","Wintmalt/DH130910","Overall",0.887784378561232,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"43","Flavia/DH130910","2",0.270138000649552,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"44","Flavia/DH130910","Overall",0.270138000649552,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"45","Overall","0",0.45038445856776,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"46","Overall","2",0.233645626731778,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"47","Overall","Overall",0.881403811336367,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"48","SY_Tepee/DH130910","0",0.294678267522535,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"49","SY_Tepee/DH130910","2",0.560958533209186,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"50","SY_Tepee/DH130910","Overall",0.931841576240433,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"51","Scala/DH130910","0",0.5121306150784,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"52","Scala/DH130910","2",0.293193539523426,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"53","Scala/DH130910","Overall",0.864310038448054,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"54","Wintmalt/DH130910","0",0.724228108725442,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"55","Wintmalt/DH130910","2",0.199568260590343,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"56","Wintmalt/DH130910","Overall",0.835982177552401,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"57","Flavia/DH130910","2",0.62287121687637,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"58","Flavia/DH130910","Overall",0.62287121687637,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"59","Overall","0",0.446455151874627,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"60","Overall","2",0.131099991652516,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"61","Overall","Overall",0.868235235917421,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"62","SY_Tepee/DH130910","0",0.497422747013103,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"63","SY_Tepee/DH130910","2",-0.0266871198231124,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"64","SY_Tepee/DH130910","Overall",0.807091239320435,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"65","Scala/DH130910","0",0.217971962627535,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"66","Scala/DH130910","2",0.251973964598809,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"67","Scala/DH130910","Overall",0.903713046545345,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"68","Wintmalt/DH130910","0",0.639667095295732,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"69","Wintmalt/DH130910","2",0.554010711217638,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"70","Wintmalt/DH130910","Overall",0.908063833609457,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"71","Flavia/DH130910","2",0.220101903503224,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"72","Flavia/DH130910","Overall",0.220101903503224,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"73","Overall","0",0.326162019733943,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"74","Overall","2",0.355495119658808,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"75","Overall","Overall",0.87300673042386,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"76","SY_Tepee/DH130910","0",-0.17815477619667,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"77","SY_Tepee/DH130910","2",0.357695996938791,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"78","SY_Tepee/DH130910","Overall",0.87081090912594,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"79","Scala/DH130910","0",0.287821711049236,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"80","Scala/DH130910","2",0.405128451483084,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"81","Scala/DH130910","Overall",0.915638971114932,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"82","Wintmalt/DH130910","0",0.745826268693395,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"83","Wintmalt/DH130910","2",0.315724470892612,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"84","Wintmalt/DH130910","Overall",0.805899923293399,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"85","Flavia/DH130910","2",0.150293939147518,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"86","Flavia/DH130910","Overall",0.150293939147518,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"87","Overall","0",0.37368481779032,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"88","Overall","2",0.18384077936435,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"89","Overall","Overall",0.849038887787963,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"90","SY_Tepee/DH130910","0",0.587493232190938,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"91","SY_Tepee/DH130910","2",0.595024793603791,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"92","SY_Tepee/DH130910","Overall",0.893399212727224,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"93","Scala/DH130910","0",0.300225990552276,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"94","Scala/DH130910","2",0.127719130085865,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"95","Scala/DH130910","Overall",0.771306332666978,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"96","Wintmalt/DH130910","0",0.397463876092199,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"97","Wintmalt/DH130910","2",0.227318598286881,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"98","Wintmalt/DH130910","Overall",0.830230347389293,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"99","Flavia/DH130910","2",0.121902054781921,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"100","Flavia/DH130910","Overall",0.121902054781921,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"101","Overall","0",0.0868678409838907,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"102","Overall","2",-0.028417587517478,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"103","Overall","Overall",0.863899963875498,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"104","SY_Tepee/DH130910","0",-0.325139075481814,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"105","SY_Tepee/DH130910","2",-0.10450156708817,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"106","SY_Tepee/DH130910","Overall",0.839175020356241,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"107","Scala/DH130910","0",0.510228375561206,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"108","Scala/DH130910","2",-0.645913136255639,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"109","Scala/DH130910","Overall",0.946265454993797,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"110","Wintmalt/DH130910","0",0.263004572593704,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"111","Wintmalt/DH130910","2",-0.128424718531621,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"112","Wintmalt/DH130910","Overall",0.871735863488189,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"113","Flavia/DH130910","2",0.458681177077235,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"114","Flavia/DH130910","Overall",0.458681177077235,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"115","Overall","0",0.43863636165557,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"116","Overall","2",0.143862310562212,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"117","Overall","Overall",0.851052116699583,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"118","SY_Tepee/DH130910","0",0.525850612278992,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"119","SY_Tepee/DH130910","2",0.366375314555273,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"120","SY_Tepee/DH130910","Overall",0.95847627352371,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"121","Scala/DH130910","0",0.506001173367075,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"122","Scala/DH130910","2",0.470632500335317,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"123","Scala/DH130910","Overall",0.749195271605546,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"124","Wintmalt/DH130910","0",0.462744457761943,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"125","Wintmalt/DH130910","2",0.130419377312695,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"126","Wintmalt/DH130910","Overall",0.841509487575439,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"127","Flavia/DH130910","2",0.455252537374079,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"128","Flavia/DH130910","Overall",0.455252537374079,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"129","Overall","0",0.338222959234838,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"130","Overall","2",-0.0230850575700915,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"131","Overall","Overall",0.838325197170996,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"132","SY_Tepee/DH130910","0",0.606643552335824,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"133","SY_Tepee/DH130910","2",-0.0380813618441469,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"134","SY_Tepee/DH130910","Overall",0.818049442679845,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"135","Scala/DH130910","0",0.412101539684958,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"136","Scala/DH130910","2",0.260453453398506,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"137","Scala/DH130910","Overall",0.89927700044228,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"138","Wintmalt/DH130910","0",0.100310616971869,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"139","Wintmalt/DH130910","2",-0.500047632116251,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"140","Wintmalt/DH130910","Overall",0.779267818947246,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"141","DH130910","2",NA,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"142","DH130910","Overall",NA,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"143","Flavia/DH130910","2",0.73698410876245,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"144","Flavia/DH130910","Overall",0.73698410876245,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"145","Overall","0",0.434400639791812,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"146","Overall","2",0.221338368980476,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"147","Overall","Overall",0.906982144098397,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"148","SY_Tepee/DH130910","0",0.557141038872658,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"149","SY_Tepee/DH130910","2",0.568938921482653,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"150","SY_Tepee/DH130910","Overall",0.967763428939421,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"151","Scala/DH130910","0",0.555765529180388,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"152","Scala/DH130910","2",-0.336510787460421,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"153","Scala/DH130910","Overall",0.90224369270429,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"154","Wintmalt/DH130910","0",0.2668141639051,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"155","Wintmalt/DH130910","2",0.0716894263484019,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"156","Wintmalt/DH130910","Overall",0.847070761579949,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"157","Flavia/DH130910","2",0.339775807111483,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"158","Flavia/DH130910","Overall",0.339775807111483,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"159","Overall","0",0.466581072335968,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"160","Overall","2",0.112897965017791,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"161","Overall","Overall",0.896086296086535,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"162","SY_Tepee/DH130910","0",0.772645015758128,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"163","SY_Tepee/DH130910","2",0.304644820213758,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"164","SY_Tepee/DH130910","Overall",0.96918045244978,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"165","Scala/DH130910","0",0.372963314344585,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"166","Scala/DH130910","2",0.430688363290856,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"167","Scala/DH130910","Overall",0.903315760309015,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"168","Wintmalt/DH130910","0",0.397796612501188,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"169","Wintmalt/DH130910","2",-0.10563569735109,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"170","Wintmalt/DH130910","Overall",0.873735366930511,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"171","DH130910","2",NA,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"172","DH130910","Overall",NA,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"173","Flavia/DH130910","2",0.53467409297554,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"174","Flavia/DH130910","Overall",0.53467409297554,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"175","Overall","0",0.338204846168768,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"176","Overall","2",0.262163740485868,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"177","Overall","Overall",0.853065691959024,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"178","SY_Tepee/DH130910","0",0.292854296786096,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"179","SY_Tepee/DH130910","2",0.332995958238633,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"180","SY_Tepee/DH130910","Overall",0.845647991935813,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"181","Scala/DH130910","0",0.403382377695445,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"182","Scala/DH130910","2",-0.0355152075875775,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"183","Scala/DH130910","Overall",0.919010887892603,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"184","Wintmalt/DH130910","0",0.497560656679803,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"185","Wintmalt/DH130910","2",0.348723202328467,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"186","Wintmalt/DH130910","Overall",0.776015201718266,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"187","DH130910","2",NA,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"188","DH130910","Overall",NA,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"189","Flavia/DH130910","2",-0.07768987048822,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"190","Flavia/DH130910","Overall",-0.07768987048822,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"191","Overall","0",0.362958888677964,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"192","Overall","2",0.0814513919694943,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"193","Overall","Overall",0.835464629379949,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"194","SY_Tepee/DH130910","0",0.397550668549483,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"195","SY_Tepee/DH130910","2",0.342112117287682,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"196","SY_Tepee/DH130910","Overall",0.856394634126425,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"197","Scala/DH130910","0",0.632100042321156,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"198","Scala/DH130910","2",0.262420603848891,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"199","Scala/DH130910","Overall",0.901662094675127,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"200","Wintmalt/DH130910","0",0.0720469645262039,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"201","Wintmalt/DH130910","2",-0.12951516664494,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"202","Wintmalt/DH130910","Overall",0.879123341131826,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"203","Flavia/DH130910","2",-0.0565323911887629,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"204","Flavia/DH130910","Overall",-0.0565323911887629,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"205","Overall","0",0.282325682225508,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"206","Overall","2",0.00153044123287056,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"207","Overall","Overall",0.859458443113052,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"208","SY_Tepee/DH130910","0",0.171176306559324,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"209","SY_Tepee/DH130910","2",0.049569237240775,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"210","SY_Tepee/DH130910","Overall",0.860367902629186,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"211","Scala/DH130910","0",0.225868959193076,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"212","Scala/DH130910","2",0.294781363535782,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"213","Scala/DH130910","Overall",0.899763929516516,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"214","Wintmalt/DH130910","0",0.315886044854601,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"215","Wintmalt/DH130910","2",0.51434249465872,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"216","Wintmalt/DH130910","Overall",0.888459512777858,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"217","Flavia/DH130910","2",0.260287709913974,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"218","Flavia/DH130910","Overall",0.260287709913974,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"219","Overall","0",0.441439168557592,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"220","Overall","2",0.102506119411607,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"221","Overall","Overall",0.796674030365625,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"222","SY_Tepee/DH130910","0",-0.249236677385848,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"223","SY_Tepee/DH130910","2",0.210880382945471,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"224","SY_Tepee/DH130910","Overall",0.766798860557732,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"225","Scala/DH130910","0",0.51243332967516,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"226","Scala/DH130910","2",0.296806456130836,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"227","Scala/DH130910","Overall",0.760626374120192,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"228","Wintmalt/DH130910","0",0.763947320505221,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"229","Wintmalt/DH130910","2",0.0808308288506317,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"230","Wintmalt/DH130910","Overall",0.836437239413197,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"231","DH130910","2",NA,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"232","DH130910","Overall",NA,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"233","Flavia/DH130910","2",-0.0770491379982109,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"234","Flavia/DH130910","Overall",-0.0770491379982109,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
"235","Overall","0",0.581676583034019,"Qsd1byFam_JCWithFixEff.eta","TP2_GI_2021","Full"
