"","Family","Qsd1","correlation","trait","Population","Model"
"2551","Wintmalt/DH130910","2",0.479335079527817,"TP3_GI","Full","Fam"
"2552","Wintmalt/DH130910","Overall",0.834177685380544,"TP3_GI","Full","Fam"
"2553","Flavia/DH130910","2",0.194878170033877,"TP3_GI","Full","Fam"
"2554","Flavia/DH130910","Overall",0.194878170033877,"TP3_GI","Full","Fam"
"2555","Overall","0",0.267764395042519,"TP3_GI","Full","Fam"
"2556","Overall","2",0.463032687610546,"TP3_GI","Full","Fam"
"2557","Overall","Overall",0.834264131128472,"TP3_GI","Full","Fam"
"2558","Scala/DH130910","0",0.431026571778086,"TP3_GI","Full","Fam"
"2559","Scala/DH130910","2",0.478447477664612,"TP3_GI","Full","Fam"
"2560","Scala/DH130910","Overall",0.888626551642047,"TP3_GI","Full","Fam"
"2561","SY_Tepee/DH130910","0",0.22156285654768,"TP3_GI","Full","Fam"
"2562","SY_Tepee/DH130910","2",0.73641450548947,"TP3_GI","Full","Fam"
"2563","SY_Tepee/DH130910","Overall",0.890963918567646,"TP3_GI","Full","Fam"
"2564","Wintmalt/DH130910","0",0.0410402868347237,"TP3_GI","Full","Fam"
"2565","Wintmalt/DH130910","2",0.390526035972976,"TP3_GI","Full","Fam"
"2566","Wintmalt/DH130910","Overall",0.820048162407109,"TP3_GI","Full","Fam"
"2567","Flavia/DH130910","2",0.529772095269321,"TP3_GI","Full","Fam"
"2568","Flavia/DH130910","Overall",0.529772095269321,"TP3_GI","Full","Fam"
"2569","Overall","0",0.403255165880268,"TP3_GI","Full","Fam"
"2570","Overall","2",0.593906663986522,"TP3_GI","Full","Fam"
"2571","Overall","Overall",0.857490689155535,"TP3_GI","Full","Fam"
"2572","Scala/DH130910","0",0.274075859564809,"TP3_GI","Full","Fam"
"2573","Scala/DH130910","2",0.480507271935655,"TP3_GI","Full","Fam"
"2574","Scala/DH130910","Overall",0.828832872564627,"TP3_GI","Full","Fam"
"2575","SY_Tepee/DH130910","0",0.401630018515212,"TP3_GI","Full","Fam"
"2576","SY_Tepee/DH130910","2",0.702230121124635,"TP3_GI","Full","Fam"
"2577","SY_Tepee/DH130910","Overall",0.838337099777205,"TP3_GI","Full","Fam"
"2578","Wintmalt/DH130910","0",0.521304292189359,"TP3_GI","Full","Fam"
"2579","Wintmalt/DH130910","2",0.562591873258635,"TP3_GI","Full","Fam"
"2580","Wintmalt/DH130910","Overall",0.907103408406465,"TP3_GI","Full","Fam"
"2581","Flavia/DH130910","2",0.439816451322472,"TP3_GI","Full","Fam"
"2582","Flavia/DH130910","Overall",0.439816451322472,"TP3_GI","Full","Fam"
"2583","Overall","0",0.487718068249901,"TP3_GI","Full","Fam"
"2584","Overall","2",0.342719564931677,"TP3_GI","Full","Fam"
"2585","Overall","Overall",0.862986829735438,"TP3_GI","Full","Fam"
"2586","Scala/DH130910","0",0.373405394489382,"TP3_GI","Full","Fam"
"2587","Scala/DH130910","2",0.58222578294168,"TP3_GI","Full","Fam"
"2588","Scala/DH130910","Overall",0.853476223779604,"TP3_GI","Full","Fam"
"2589","SY_Tepee/DH130910","0",0.859015668984512,"TP3_GI","Full","Fam"
"2590","SY_Tepee/DH130910","2",0.363734824384349,"TP3_GI","Full","Fam"
"2591","SY_Tepee/DH130910","Overall",0.834744930164984,"TP3_GI","Full","Fam"
"2592","Wintmalt/DH130910","0",0.483808517360605,"TP3_GI","Full","Fam"
"2593","Wintmalt/DH130910","2",0.0653077508659409,"TP3_GI","Full","Fam"
"2594","Wintmalt/DH130910","Overall",0.869847128736967,"TP3_GI","Full","Fam"
"2595","Flavia/DH130910","2",0.588350892825234,"TP3_GI","Full","Fam"
"2596","Flavia/DH130910","Overall",0.588350892825234,"TP3_GI","Full","Fam"
"2597","Overall","0",0.128400768121805,"TP3_GI","Full","Fam"
"2598","Overall","2",0.499145227344723,"TP3_GI","Full","Fam"
"2599","Overall","Overall",0.835897572516477,"TP3_GI","Full","Fam"
"2600","Scala/DH130910","0",0.61557906519935,"TP3_GI","Full","Fam"
"2601","Scala/DH130910","2",0.470145912138378,"TP3_GI","Full","Fam"
"2602","Scala/DH130910","Overall",0.856866516293342,"TP3_GI","Full","Fam"
"2603","SY_Tepee/DH130910","0",-0.28672948792457,"TP3_GI","Full","Fam"
"2604","SY_Tepee/DH130910","2",0.714601991526407,"TP3_GI","Full","Fam"
"2605","SY_Tepee/DH130910","Overall",0.834087614860015,"TP3_GI","Full","Fam"
"2606","Wintmalt/DH130910","0",0.616349107881758,"TP3_GI","Full","Fam"
"2607","Wintmalt/DH130910","2",-0.271805440244306,"TP3_GI","Full","Fam"
"2608","Wintmalt/DH130910","Overall",0.783635403987181,"TP3_GI","Full","Fam"
"2609","Flavia/DH130910","2",0.410315194906695,"TP3_GI","Full","Fam"
"2610","Flavia/DH130910","Overall",0.410315194906695,"TP3_GI","Full","Fam"
"2611","Overall","0",0.232858418857713,"TP3_GI","Full","Fam"
"2612","Overall","2",0.219816276809462,"TP3_GI","Full","Fam"
"2613","Overall","Overall",0.843064592892227,"TP3_GI","Full","Fam"
"2614","Scala/DH130910","0",0.374874939908212,"TP3_GI","Full","Fam"
"2615","Scala/DH130910","2",0.152392916647221,"TP3_GI","Full","Fam"
"2616","Scala/DH130910","Overall",0.774021385034128,"TP3_GI","Full","Fam"
"2617","SY_Tepee/DH130910","0",0.328642375518762,"TP3_GI","Full","Fam"
"2618","SY_Tepee/DH130910","2",0.16956204970513,"TP3_GI","Full","Fam"
"2619","SY_Tepee/DH130910","Overall",0.897418609257514,"TP3_GI","Full","Fam"
"2620","Wintmalt/DH130910","0",0.166006473039166,"TP3_GI","Full","Fam"
"2621","Wintmalt/DH130910","2",0.189993592827664,"TP3_GI","Full","Fam"
"2622","Wintmalt/DH130910","Overall",0.825409832416212,"TP3_GI","Full","Fam"
"2623","DH130910","2",NA,"TP3_GI","Full","FamPlusQsd1"
"2624","DH130910","Overall",NA,"TP3_GI","Full","FamPlusQsd1"
"2625","Flavia/DH130910","2",0.371390781158293,"TP3_GI","Full","FamPlusQsd1"
"2626","Flavia/DH130910","Overall",0.371390781158293,"TP3_GI","Full","FamPlusQsd1"
"2627","Overall","0",0.112031844250096,"TP3_GI","Full","FamPlusQsd1"
"2628","Overall","2",0.558468293941893,"TP3_GI","Full","FamPlusQsd1"
"2629","Overall","Overall",0.839786811436149,"TP3_GI","Full","FamPlusQsd1"
"2630","Scala/DH130910","0",-0.0779873419502396,"TP3_GI","Full","FamPlusQsd1"
"2631","Scala/DH130910","2",0.0773683960995857,"TP3_GI","Full","FamPlusQsd1"
"2632","Scala/DH130910","Overall",0.717696525116363,"TP3_GI","Full","FamPlusQsd1"
"2633","SY_Tepee/DH130910","0",-0.0508130928682902,"TP3_GI","Full","FamPlusQsd1"
"2634","SY_Tepee/DH130910","2",0.677321572520039,"TP3_GI","Full","FamPlusQsd1"
"2635","SY_Tepee/DH130910","Overall",0.847948334248305,"TP3_GI","Full","FamPlusQsd1"
"2636","Wintmalt/DH130910","0",0.449260166800604,"TP3_GI","Full","FamPlusQsd1"
"2637","Wintmalt/DH130910","2",0.807751614566243,"TP3_GI","Full","FamPlusQsd1"
"2638","Wintmalt/DH130910","Overall",0.949943225676401,"TP3_GI","Full","FamPlusQsd1"
"2639","DH130910","2",NA,"TP3_GI","Full","FamPlusQsd1"
"2640","DH130910","Overall",NA,"TP3_GI","Full","FamPlusQsd1"
"2641","Flavia/DH130910","2",0.187794957702751,"TP3_GI","Full","FamPlusQsd1"
"2642","Flavia/DH130910","Overall",0.187794957702751,"TP3_GI","Full","FamPlusQsd1"
"2643","Overall","0",0.353709743819067,"TP3_GI","Full","FamPlusQsd1"
"2644","Overall","2",0.450600541506005,"TP3_GI","Full","FamPlusQsd1"
"2645","Overall","Overall",0.849340049313217,"TP3_GI","Full","FamPlusQsd1"
"2646","Scala/DH130910","0",0.236903597900204,"TP3_GI","Full","FamPlusQsd1"
"2647","Scala/DH130910","2",0.38059519388822,"TP3_GI","Full","FamPlusQsd1"
"2648","Scala/DH130910","Overall",0.811634932565738,"TP3_GI","Full","FamPlusQsd1"
"2649","SY_Tepee/DH130910","0",-0.310381432336831,"TP3_GI","Full","FamPlusQsd1"
"2650","SY_Tepee/DH130910","2",0.156314057247581,"TP3_GI","Full","FamPlusQsd1"
"2651","SY_Tepee/DH130910","Overall",0.842941422600302,"TP3_GI","Full","FamPlusQsd1"
"2652","Wintmalt/DH130910","0",0.492155449760029,"TP3_GI","Full","FamPlusQsd1"
"2653","Wintmalt/DH130910","2",0.738267419414077,"TP3_GI","Full","FamPlusQsd1"
"2654","Wintmalt/DH130910","Overall",0.917523821381281,"TP3_GI","Full","FamPlusQsd1"
"2655","Flavia/DH130910","2",0.68804032301586,"TP3_GI","Full","FamPlusQsd1"
"2656","Flavia/DH130910","Overall",0.68804032301586,"TP3_GI","Full","FamPlusQsd1"
"2657","Overall","0",0.17366643756199,"TP3_GI","Full","FamPlusQsd1"
"2658","Overall","2",0.638426206186436,"TP3_GI","Full","FamPlusQsd1"
"2659","Overall","Overall",0.832195510277273,"TP3_GI","Full","FamPlusQsd1"
"2660","Scala/DH130910","0",0.417942001369851,"TP3_GI","Full","FamPlusQsd1"
"2661","Scala/DH130910","2",0.401675815715156,"TP3_GI","Full","FamPlusQsd1"
"2662","Scala/DH130910","Overall",0.814275427655474,"TP3_GI","Full","FamPlusQsd1"
"2663","SY_Tepee/DH130910","0",-0.207502676894371,"TP3_GI","Full","FamPlusQsd1"
"2664","SY_Tepee/DH130910","2",0.749551864816549,"TP3_GI","Full","FamPlusQsd1"
"2665","SY_Tepee/DH130910","Overall",0.849583407105827,"TP3_GI","Full","FamPlusQsd1"
"2666","Wintmalt/DH130910","0",0.279716331324336,"TP3_GI","Full","FamPlusQsd1"
"2667","Wintmalt/DH130910","2",0.680280408258025,"TP3_GI","Full","FamPlusQsd1"
"2668","Wintmalt/DH130910","Overall",0.828992919400645,"TP3_GI","Full","FamPlusQsd1"
"2669","DH130910","2",NA,"TP3_GI","Full","FamPlusQsd1"
"2670","DH130910","Overall",NA,"TP3_GI","Full","FamPlusQsd1"
"2671","Flavia/DH130910","2",-0.0142498798049198,"TP3_GI","Full","FamPlusQsd1"
"2672","Flavia/DH130910","Overall",-0.0142498798049198,"TP3_GI","Full","FamPlusQsd1"
"2673","Overall","0",0.294830331501462,"TP3_GI","Full","FamPlusQsd1"
"2674","Overall","2",0.262324691949481,"TP3_GI","Full","FamPlusQsd1"
"2675","Overall","Overall",0.830462592668346,"TP3_GI","Full","FamPlusQsd1"
"2676","Scala/DH130910","0",0.262709703198825,"TP3_GI","Full","FamPlusQsd1"
"2677","Scala/DH130910","2",0.52881451217593,"TP3_GI","Full","FamPlusQsd1"
"2678","Scala/DH130910","Overall",0.818072963352147,"TP3_GI","Full","FamPlusQsd1"
"2679","SY_Tepee/DH130910","0",0.34417396819081,"TP3_GI","Full","FamPlusQsd1"
"2680","SY_Tepee/DH130910","2",0.269880887301986,"TP3_GI","Full","FamPlusQsd1"
"2681","SY_Tepee/DH130910","Overall",0.860816309627675,"TP3_GI","Full","FamPlusQsd1"
"2682","Wintmalt/DH130910","0",0.305047756569054,"TP3_GI","Full","FamPlusQsd1"
"2683","Wintmalt/DH130910","2",0.119426060013687,"TP3_GI","Full","FamPlusQsd1"
"2684","Wintmalt/DH130910","Overall",0.800722122087706,"TP3_GI","Full","FamPlusQsd1"
"2685","Flavia/DH130910","2",0.356364195156348,"TP3_GI","Full","FamPlusQsd1"
"2686","Flavia/DH130910","Overall",0.356364195156348,"TP3_GI","Full","FamPlusQsd1"
"2687","Overall","0",0.302373461473588,"TP3_GI","Full","FamPlusQsd1"
"2688","Overall","2",0.274911186755197,"TP3_GI","Full","FamPlusQsd1"
"2689","Overall","Overall",0.833623434647389,"TP3_GI","Full","FamPlusQsd1"
"2690","Scala/DH130910","0",0.199008144279027,"TP3_GI","Full","FamPlusQsd1"
"2691","Scala/DH130910","2",0.335967486547566,"TP3_GI","Full","FamPlusQsd1"
"2692","Scala/DH130910","Overall",0.758104849727144,"TP3_GI","Full","FamPlusQsd1"
"2693","SY_Tepee/DH130910","0",0.227267843759252,"TP3_GI","Full","FamPlusQsd1"
"2694","SY_Tepee/DH130910","2",0.111257503447428,"TP3_GI","Full","FamPlusQsd1"
"2695","SY_Tepee/DH130910","Overall",0.833451804141624,"TP3_GI","Full","FamPlusQsd1"
"2696","Wintmalt/DH130910","0",0.480633039179036,"TP3_GI","Full","FamPlusQsd1"
"2697","Wintmalt/DH130910","2",0.358168213256481,"TP3_GI","Full","FamPlusQsd1"
"2698","Wintmalt/DH130910","Overall",0.899208606805481,"TP3_GI","Full","FamPlusQsd1"
"2699","DH130910","2",NA,"TP3_GI","Full","FamPlusQsd1"
"2700","DH130910","Overall",NA,"TP3_GI","Full","FamPlusQsd1"
"2701","Flavia/DH130910","2",0.349039712575548,"TP3_GI","Full","FamPlusQsd1"
"2702","Flavia/DH130910","Overall",0.349039712575548,"TP3_GI","Full","FamPlusQsd1"
"2703","Overall","0",0.317524091561837,"TP3_GI","Full","FamPlusQsd1"
"2704","Overall","2",0.440894272951995,"TP3_GI","Full","FamPlusQsd1"
"2705","Overall","Overall",0.859517552525743,"TP3_GI","Full","FamPlusQsd1"
"2706","Scala/DH130910","0",0.308819478740428,"TP3_GI","Full","FamPlusQsd1"
"2707","Scala/DH130910","2",0.302194569367942,"TP3_GI","Full","FamPlusQsd1"
"2708","Scala/DH130910","Overall",0.837459736806226,"TP3_GI","Full","FamPlusQsd1"
"2709","SY_Tepee/DH130910","0",0.232102958487696,"TP3_GI","Full","FamPlusQsd1"
"2710","SY_Tepee/DH130910","2",0.546725453485072,"TP3_GI","Full","FamPlusQsd1"
"2711","SY_Tepee/DH130910","Overall",0.924177489242957,"TP3_GI","Full","FamPlusQsd1"
"2712","Wintmalt/DH130910","0",0.35725588480644,"TP3_GI","Full","FamPlusQsd1"
"2713","Wintmalt/DH130910","2",0.489420607983591,"TP3_GI","Full","FamPlusQsd1"
"2714","Wintmalt/DH130910","Overall",0.831909845538352,"TP3_GI","Full","FamPlusQsd1"
"2715","Flavia/DH130910","2",0.152974771073047,"TP3_GI","Full","FamPlusQsd1"
"2716","Flavia/DH130910","Overall",0.152974771073047,"TP3_GI","Full","FamPlusQsd1"
"2717","Overall","0",0.266166720117127,"TP3_GI","Full","FamPlusQsd1"
"2718","Overall","2",0.481208485710628,"TP3_GI","Full","FamPlusQsd1"
"2719","Overall","Overall",0.871756420051985,"TP3_GI","Full","FamPlusQsd1"
"2720","Scala/DH130910","0",0.0773403794502397,"TP3_GI","Full","FamPlusQsd1"
"2721","Scala/DH130910","2",0.571379123572315,"TP3_GI","Full","FamPlusQsd1"
"2722","Scala/DH130910","Overall",0.876561669395056,"TP3_GI","Full","FamPlusQsd1"
"2723","SY_Tepee/DH130910","0",0.246775651807074,"TP3_GI","Full","FamPlusQsd1"
"2724","SY_Tepee/DH130910","2",0.275174268345678,"TP3_GI","Full","FamPlusQsd1"
"2725","SY_Tepee/DH130910","Overall",0.853578321853412,"TP3_GI","Full","FamPlusQsd1"
"2726","Wintmalt/DH130910","0",0.367113928007905,"TP3_GI","Full","FamPlusQsd1"
"2727","Wintmalt/DH130910","2",0.688758906723307,"TP3_GI","Full","FamPlusQsd1"
"2728","Wintmalt/DH130910","Overall",0.904437843633712,"TP3_GI","Full","FamPlusQsd1"
"2729","Flavia/DH130910","2",0.81817395572795,"TP3_GI","Full","FamPlusQsd1"
"2730","Flavia/DH130910","Overall",0.81817395572795,"TP3_GI","Full","FamPlusQsd1"
"2731","Overall","0",0.276242550077018,"TP3_GI","Full","FamPlusQsd1"
"2732","Overall","2",0.459779549943266,"TP3_GI","Full","FamPlusQsd1"
"2733","Overall","Overall",0.843398564831048,"TP3_GI","Full","FamPlusQsd1"
"2734","Scala/DH130910","0",0.345705942375373,"TP3_GI","Full","FamPlusQsd1"
"2735","Scala/DH130910","2",0.198932502135999,"TP3_GI","Full","FamPlusQsd1"
"2736","Scala/DH130910","Overall",0.86521046191135,"TP3_GI","Full","FamPlusQsd1"
"2737","SY_Tepee/DH130910","0",0.096362324095416,"TP3_GI","Full","FamPlusQsd1"
"2738","SY_Tepee/DH130910","2",0.288334457669566,"TP3_GI","Full","FamPlusQsd1"
"2739","SY_Tepee/DH130910","Overall",0.823076568682481,"TP3_GI","Full","FamPlusQsd1"
"2740","Wintmalt/DH130910","0",0.39005946543874,"TP3_GI","Full","FamPlusQsd1"
"2741","Wintmalt/DH130910","2",0.38555835010379,"TP3_GI","Full","FamPlusQsd1"
"2742","Wintmalt/DH130910","Overall",0.833179583350157,"TP3_GI","Full","FamPlusQsd1"
"2743","Flavia/DH130910","2",0.527209186358674,"TP3_GI","Full","FamPlusQsd1"
"2744","Flavia/DH130910","Overall",0.527209186358674,"TP3_GI","Full","FamPlusQsd1"
"2745","Overall","0",0.087708489269471,"TP3_GI","Full","FamPlusQsd1"
"2746","Overall","2",0.166991356628003,"TP3_GI","Full","FamPlusQsd1"
"2747","Overall","Overall",0.788185422870126,"TP3_GI","Full","FamPlusQsd1"
"2748","Scala/DH130910","0",-0.0561213294433288,"TP3_GI","Full","FamPlusQsd1"
"2749","Scala/DH130910","2",-0.10678536210297,"TP3_GI","Full","FamPlusQsd1"
"2750","Scala/DH130910","Overall",0.713296915140482,"TP3_GI","Full","FamPlusQsd1"
"2751","SY_Tepee/DH130910","0",-0.0794830401582263,"TP3_GI","Full","FamPlusQsd1"
"2752","SY_Tepee/DH130910","2",-0.090812674429259,"TP3_GI","Full","FamPlusQsd1"
"2753","SY_Tepee/DH130910","Overall",0.837368206874004,"TP3_GI","Full","FamPlusQsd1"
"2754","Wintmalt/DH130910","0",0.33940975288217,"TP3_GI","Full","FamPlusQsd1"
"2755","Wintmalt/DH130910","2",0.159777714959821,"TP3_GI","Full","FamPlusQsd1"
"2756","Wintmalt/DH130910","Overall",0.804673064625007,"TP3_GI","Full","FamPlusQsd1"
"2757","Flavia/DH130910","2",0.52074730066666,"TP3_GI","Full","FamPlusQsd1"
"2758","Flavia/DH130910","Overall",0.52074730066666,"TP3_GI","Full","FamPlusQsd1"
"2759","Overall","0",0.425112644069914,"TP3_GI","Full","FamPlusQsd1"
"2760","Overall","2",0.357213976605873,"TP3_GI","Full","FamPlusQsd1"
"2761","Overall","Overall",0.838415189208344,"TP3_GI","Full","FamPlusQsd1"
"2762","Scala/DH130910","0",0.480385700961314,"TP3_GI","Full","FamPlusQsd1"
"2763","Scala/DH130910","2",0.187356806019452,"TP3_GI","Full","FamPlusQsd1"
"2764","Scala/DH130910","Overall",0.792649632367744,"TP3_GI","Full","FamPlusQsd1"
"2765","SY_Tepee/DH130910","0",0.209572125256173,"TP3_GI","Full","FamPlusQsd1"
"2766","SY_Tepee/DH130910","2",0.290200663229628,"TP3_GI","Full","FamPlusQsd1"
"2767","SY_Tepee/DH130910","Overall",0.856938258702902,"TP3_GI","Full","FamPlusQsd1"
"2768","Wintmalt/DH130910","0",0.603208563876169,"TP3_GI","Full","FamPlusQsd1"
"2769","Wintmalt/DH130910","2",0.452028155700106,"TP3_GI","Full","FamPlusQsd1"
"2770","Wintmalt/DH130910","Overall",0.881747409655723,"TP3_GI","Full","FamPlusQsd1"
"2771","DH130910","2",NA,"TP3_GI","Full","FamPlusQsd1"
"2772","DH130910","Overall",NA,"TP3_GI","Full","FamPlusQsd1"
"2773","Flavia/DH130910","2",0.356087378126181,"TP3_GI","Full","FamPlusQsd1"
"2774","Flavia/DH130910","Overall",0.356087378126181,"TP3_GI","Full","FamPlusQsd1"
"2775","Overall","0",0.422816413344548,"TP3_GI","Full","FamPlusQsd1"
"2776","Overall","2",0.555420438758449,"TP3_GI","Full","FamPlusQsd1"
"2777","Overall","Overall",0.851438558773638,"TP3_GI","Full","FamPlusQsd1"
"2778","Scala/DH130910","0",0.595126765508664,"TP3_GI","Full","FamPlusQsd1"
"2779","Scala/DH130910","2",0.523255759754772,"TP3_GI","Full","FamPlusQsd1"
"2780","Scala/DH130910","Overall",0.88756801758456,"TP3_GI","Full","FamPlusQsd1"
"2781","SY_Tepee/DH130910","0",0.551297430510493,"TP3_GI","Full","FamPlusQsd1"
"2782","SY_Tepee/DH130910","2",0.731131038128074,"TP3_GI","Full","FamPlusQsd1"
"2783","SY_Tepee/DH130910","Overall",0.876910199963668,"TP3_GI","Full","FamPlusQsd1"
"2784","Wintmalt/DH130910","0",0.087485520846588,"TP3_GI","Full","FamPlusQsd1"
"2785","Wintmalt/DH130910","2",0.484558173443184,"TP3_GI","Full","FamPlusQsd1"
"2786","Wintmalt/DH130910","Overall",0.839575666703301,"TP3_GI","Full","FamPlusQsd1"
"2787","Flavia/DH130910","2",0.389190933170135,"TP3_GI","Full","FamPlusQsd1"
"2788","Flavia/DH130910","Overall",0.389190933170135,"TP3_GI","Full","FamPlusQsd1"
"2789","Overall","0",0.233055138501308,"TP3_GI","Full","FamPlusQsd1"
"2790","Overall","2",0.434904503045353,"TP3_GI","Full","FamPlusQsd1"
"2791","Overall","Overall",0.857153655069904,"TP3_GI","Full","FamPlusQsd1"
"2792","Scala/DH130910","0",-0.0499844001780368,"TP3_GI","Full","FamPlusQsd1"
"2793","Scala/DH130910","2",0.37595528532009,"TP3_GI","Full","FamPlusQsd1"
"2794","Scala/DH130910","Overall",0.802022095334712,"TP3_GI","Full","FamPlusQsd1"
"2795","SY_Tepee/DH130910","0",0.54260538686644,"TP3_GI","Full","FamPlusQsd1"
"2796","SY_Tepee/DH130910","2",0.292345806929081,"TP3_GI","Full","FamPlusQsd1"
"2797","SY_Tepee/DH130910","Overall",0.894584394449358,"TP3_GI","Full","FamPlusQsd1"
"2798","Wintmalt/DH130910","0",0.386616755893101,"TP3_GI","Full","FamPlusQsd1"
"2799","Wintmalt/DH130910","2",0.586228916720191,"TP3_GI","Full","FamPlusQsd1"
"2800","Wintmalt/DH130910","Overall",0.886250913728414,"TP3_GI","Full","FamPlusQsd1"
"2801","Flavia/DH130910","2",0.587969041215757,"TP3_GI","Full","FamPlusQsd1"
"2802","Flavia/DH130910","Overall",0.587969041215757,"TP3_GI","Full","FamPlusQsd1"
"2803","Overall","0",0.222016294086641,"TP3_GI","Full","FamPlusQsd1"
"2804","Overall","2",0.57084541342278,"TP3_GI","Full","FamPlusQsd1"
"2805","Overall","Overall",0.844560152371422,"TP3_GI","Full","FamPlusQsd1"
"2806","Scala/DH130910","0",0.373450161515986,"TP3_GI","Full","FamPlusQsd1"
"2807","Scala/DH130910","2",0.0112516145006614,"TP3_GI","Full","FamPlusQsd1"
"2808","Scala/DH130910","Overall",0.845861466240861,"TP3_GI","Full","FamPlusQsd1"
"2809","SY_Tepee/DH130910","0",-0.0844189464167831,"TP3_GI","Full","FamPlusQsd1"
"2810","SY_Tepee/DH130910","2",0.764376977324815,"TP3_GI","Full","FamPlusQsd1"
"2811","SY_Tepee/DH130910","Overall",0.827277702035478,"TP3_GI","Full","FamPlusQsd1"
"2812","Wintmalt/DH130910","0",0.446628443439228,"TP3_GI","Full","FamPlusQsd1"
"2813","Wintmalt/DH130910","2",0.499679905940364,"TP3_GI","Full","FamPlusQsd1"
"2814","Wintmalt/DH130910","Overall",0.863389757921914,"TP3_GI","Full","FamPlusQsd1"
"2815","Flavia/DH130910","2",0.429593411886116,"TP3_GI","Full","FamPlusQsd1"
"2816","Flavia/DH130910","Overall",0.429593411886116,"TP3_GI","Full","FamPlusQsd1"
"2817","Overall","0",0.285618489469267,"TP3_GI","Full","FamPlusQsd1"
"2818","Overall","2",0.501398181961554,"TP3_GI","Full","FamPlusQsd1"
"2819","Overall","Overall",0.855840640660032,"TP3_GI","Full","FamPlusQsd1"
"2820","Scala/DH130910","0",0.244582030035789,"TP3_GI","Full","FamPlusQsd1"
"2821","Scala/DH130910","2",0.639847905346704,"TP3_GI","Full","FamPlusQsd1"
"2822","Scala/DH130910","Overall",0.904038891766925,"TP3_GI","Full","FamPlusQsd1"
"2823","SY_Tepee/DH130910","0",0.269598831594916,"TP3_GI","Full","FamPlusQsd1"
"2824","SY_Tepee/DH130910","2",0.39123422907808,"TP3_GI","Full","FamPlusQsd1"
"2825","SY_Tepee/DH130910","Overall",0.87955656476674,"TP3_GI","Full","FamPlusQsd1"
"2826","Wintmalt/DH130910","0",0.404032156505534,"TP3_GI","Full","FamPlusQsd1"
"2827","Wintmalt/DH130910","2",0.338340288387511,"TP3_GI","Full","FamPlusQsd1"
"2828","Wintmalt/DH130910","Overall",0.802321592516627,"TP3_GI","Full","FamPlusQsd1"
"2829","DH130910","2",NA,"TP3_GI","Full","FamPlusQsd1"
"2830","DH130910","Overall",NA,"TP3_GI","Full","FamPlusQsd1"
"2831","Flavia/DH130910","2",0.606797492758432,"TP3_GI","Full","FamPlusQsd1"
"2832","Flavia/DH130910","Overall",0.606797492758432,"TP3_GI","Full","FamPlusQsd1"
"2833","Overall","0",0.00488757957173966,"TP3_GI","Full","FamPlusQsd1"
"2834","Overall","2",0.361195803518522,"TP3_GI","Full","FamPlusQsd1"
"2835","Overall","Overall",0.836949365685529,"TP3_GI","Full","FamPlusQsd1"
"2836","Scala/DH130910","0",0.314803969265594,"TP3_GI","Full","FamPlusQsd1"
"2837","Scala/DH130910","2",0.240406824924397,"TP3_GI","Full","FamPlusQsd1"
"2838","Scala/DH130910","Overall",0.902167702157588,"TP3_GI","Full","FamPlusQsd1"
"2839","SY_Tepee/DH130910","0",-0.681833713054475,"TP3_GI","Full","FamPlusQsd1"
"2840","SY_Tepee/DH130910","2",0.396253971691702,"TP3_GI","Full","FamPlusQsd1"
"2841","SY_Tepee/DH130910","Overall",0.697512137679679,"TP3_GI","Full","FamPlusQsd1"
"2842","Wintmalt/DH130910","0",0.387790828281289,"TP3_GI","Full","FamPlusQsd1"
"2843","Wintmalt/DH130910","2",0.269022253582955,"TP3_GI","Full","FamPlusQsd1"
"2844","Wintmalt/DH130910","Overall",0.820186480534991,"TP3_GI","Full","FamPlusQsd1"
"2845","Flavia/DH130910","2",0.252834487219415,"TP3_GI","Full","FamPlusQsd1"
"2846","Flavia/DH130910","Overall",0.252834487219415,"TP3_GI","Full","FamPlusQsd1"
"2847","Overall","0",0.28418922920992,"TP3_GI","Full","FamPlusQsd1"
"2848","Overall","2",0.316258214214181,"TP3_GI","Full","FamPlusQsd1"
"2849","Overall","Overall",0.835405356344755,"TP3_GI","Full","FamPlusQsd1"
"2850","Scala/DH130910","0",0.129359586501695,"TP3_GI","Full","FamPlusQsd1"
"2851","Scala/DH130910","2",0.10783207376595,"TP3_GI","Full","FamPlusQsd1"
"2852","Scala/DH130910","Overall",0.765910549524603,"TP3_GI","Full","FamPlusQsd1"
"2853","SY_Tepee/DH130910","0",0.253767177610391,"TP3_GI","Full","FamPlusQsd1"
"2854","SY_Tepee/DH130910","2",0.37297298194879,"TP3_GI","Full","FamPlusQsd1"
"2855","SY_Tepee/DH130910","Overall",0.860276070738656,"TP3_GI","Full","FamPlusQsd1"
"2856","Wintmalt/DH130910","0",0.632387376496263,"TP3_GI","Full","FamPlusQsd1"
"2857","Wintmalt/DH130910","2",0.348898097835344,"TP3_GI","Full","FamPlusQsd1"
"2858","Wintmalt/DH130910","Overall",0.873856630851703,"TP3_GI","Full","FamPlusQsd1"
"2859","DH130910","2",NA,"TP3_GI","Full","FamPlusQsd1"
"2860","DH130910","Overall",NA,"TP3_GI","Full","FamPlusQsd1"
"2861","Flavia/DH130910","2",0.234838137565947,"TP3_GI","Full","FamPlusQsd1"
"2862","Flavia/DH130910","Overall",0.234838137565947,"TP3_GI","Full","FamPlusQsd1"
"2863","Overall","0",0.202560673885847,"TP3_GI","Full","FamPlusQsd1"
