"","Family","Qsd1","correlation","ModelCalled","trait","trainingPop"
"26","Wintmalt/DH130910","0",0.0348845447826097,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"27","Wintmalt/DH130910","2",0.539972806238883,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"28","Wintmalt/DH130910","Overall",0.874489902086159,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"29","Flavia/DH130910","2",0.738964179335187,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"30","Flavia/DH130910","Overall",0.738964179335187,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"31","Overall","0",0.255280725635172,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"32","Overall","2",0.541611005405025,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"33","Overall","Overall",0.915194735941535,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"34","SY_Tepee/DH130910","0",-0.356274080926661,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"35","SY_Tepee/DH130910","2",0.500337442768201,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"36","SY_Tepee/DH130910","Overall",0.915977285902628,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"37","Scala/DH130910","0",0.379308167739028,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"38","Scala/DH130910","2",0.270671943619139,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"39","Scala/DH130910","Overall",0.941066700421398,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"40","Wintmalt/DH130910","0",0.281165855693394,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"41","Wintmalt/DH130910","2",0.484176488970473,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"42","Wintmalt/DH130910","Overall",0.886372512927531,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"43","Flavia/DH130910","2",0.643788297994553,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"44","Flavia/DH130910","Overall",0.643788297994553,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"45","Overall","0",0.609011610361081,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"46","Overall","2",0.622221099503001,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"47","Overall","Overall",0.918301074916993,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"48","SY_Tepee/DH130910","0",0.192497639135205,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"49","SY_Tepee/DH130910","2",0.476480541328609,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"50","SY_Tepee/DH130910","Overall",0.934097499919055,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"51","Scala/DH130910","0",0.750739735413602,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"52","Scala/DH130910","2",0.653482841276381,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"53","Scala/DH130910","Overall",0.948819503956625,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"54","Wintmalt/DH130910","0",0.651319304894636,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"55","Wintmalt/DH130910","2",0.663155907810929,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"56","Wintmalt/DH130910","Overall",0.895510687987587,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"57","Flavia/DH130910","2",0.698173286252508,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"58","Flavia/DH130910","Overall",0.698173286252508,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"59","Overall","0",0.232261491097826,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"60","Overall","2",0.473877212518353,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"61","Overall","Overall",0.914653239578294,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"62","SY_Tepee/DH130910","0",0.0618285161310705,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"63","SY_Tepee/DH130910","2",0.561264553241849,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"64","SY_Tepee/DH130910","Overall",0.907633659853672,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"65","Scala/DH130910","0",0.360379260178366,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"66","Scala/DH130910","2",0.217671684507694,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"67","Scala/DH130910","Overall",0.915637469836268,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"68","Wintmalt/DH130910","0",0.182713952599168,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"69","Wintmalt/DH130910","2",0.473093091410904,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"70","Wintmalt/DH130910","Overall",0.91081347517518,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"71","Flavia/DH130910","2",0.586409411155846,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"72","Flavia/DH130910","Overall",0.586409411155846,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"73","Overall","0",0.251959200011563,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"74","Overall","2",0.652986611333947,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"75","Overall","Overall",0.892265191953783,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"76","SY_Tepee/DH130910","0",-0.120477009802593,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"77","SY_Tepee/DH130910","2",0.759266510541955,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"78","SY_Tepee/DH130910","Overall",0.92224863924432,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"79","Scala/DH130910","0",0.371357630898411,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"80","Scala/DH130910","2",0.763944396188164,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"81","Scala/DH130910","Overall",0.929819718065892,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"82","Wintmalt/DH130910","0",0.481615751025398,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"83","Wintmalt/DH130910","2",0.621314657708438,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"84","Wintmalt/DH130910","Overall",0.824714848872622,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"85","Flavia/DH130910","2",0.595154296215273,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"86","Flavia/DH130910","Overall",0.595154296215273,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"87","Overall","0",0.453082423652928,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"88","Overall","2",0.600971837168539,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"89","Overall","Overall",0.909037751684658,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"90","SY_Tepee/DH130910","0",0.345375470359411,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"91","SY_Tepee/DH130910","2",0.732410739562999,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"92","SY_Tepee/DH130910","Overall",0.897844123495074,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"93","Scala/DH130910","0",0.429003312649368,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"94","Scala/DH130910","2",0.548277607997688,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"95","Scala/DH130910","Overall",0.904924837579676,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"96","Wintmalt/DH130910","0",0.456733741108937,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"97","Wintmalt/DH130910","2",0.621709183139004,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"98","Wintmalt/DH130910","Overall",0.914955129664736,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"99","Flavia/DH130910","2",0.453603460151602,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"100","Flavia/DH130910","Overall",0.453603460151602,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"101","Overall","0",0.0123481053041343,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"102","Overall","2",0.362838752512911,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"103","Overall","Overall",0.898268847084021,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"104","SY_Tepee/DH130910","0",-0.324843618302345,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"105","SY_Tepee/DH130910","2",0.191510727937561,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"106","SY_Tepee/DH130910","Overall",0.898949633141159,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"107","Scala/DH130910","0",-0.0671618007377604,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"108","Scala/DH130910","2",-0.287745598751644,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"109","Scala/DH130910","Overall",0.915597155041801,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"110","Wintmalt/DH130910","0",0.20516918789057,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"111","Wintmalt/DH130910","2",0.602250458670403,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"112","Wintmalt/DH130910","Overall",0.938526168461945,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"113","Flavia/DH130910","2",0.370689533143585,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"114","Flavia/DH130910","Overall",0.370689533143585,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"115","Overall","0",0.282853202326867,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"116","Overall","2",0.530917465452255,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"117","Overall","Overall",0.90805457423031,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"118","SY_Tepee/DH130910","0",-0.109619149960952,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"119","SY_Tepee/DH130910","2",0.623995339322656,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"120","SY_Tepee/DH130910","Overall",0.94449714496513,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"121","Scala/DH130910","0",0.660580344703728,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"122","Scala/DH130910","2",0.619135845430469,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"123","Scala/DH130910","Overall",0.912854623542581,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"124","Wintmalt/DH130910","0",0.312581774139091,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"125","Wintmalt/DH130910","2",0.621575723704698,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"126","Wintmalt/DH130910","Overall",0.880612068522502,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"127","Flavia/DH130910","2",0.519511468663604,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"128","Flavia/DH130910","Overall",0.519511468663604,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"129","Overall","0",0.194142307533728,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"130","Overall","2",0.450389991961037,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"131","Overall","Overall",0.90996472666329,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"132","SY_Tepee/DH130910","0",0.372519747885179,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"133","SY_Tepee/DH130910","2",0.272256805874979,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"134","SY_Tepee/DH130910","Overall",0.890353748712166,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"135","Scala/DH130910","0",0.329622422040652,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"136","Scala/DH130910","2",0.0583958773302542,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"137","Scala/DH130910","Overall",0.960295492132292,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"138","Wintmalt/DH130910","0",0.298408432717605,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"139","Wintmalt/DH130910","2",0.504448341029926,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"140","Wintmalt/DH130910","Overall",0.902932654609381,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"141","DH130910","2",NA,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"142","DH130910","Overall",NA,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"143","Flavia/DH130910","2",0.651772950463436,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"144","Flavia/DH130910","Overall",0.651772950463436,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"145","Overall","0",0.31594192832074,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"146","Overall","2",0.551255432371468,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"147","Overall","Overall",0.907290954862717,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"148","SY_Tepee/DH130910","0",0.205992861846817,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"149","SY_Tepee/DH130910","2",0.719863113302878,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"150","SY_Tepee/DH130910","Overall",0.952111826066345,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"151","Scala/DH130910","0",0.642299180145536,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"152","Scala/DH130910","2",0.0145642184018925,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"153","Scala/DH130910","Overall",0.900495464218612,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"154","Wintmalt/DH130910","0",-0.0063652523771268,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"155","Wintmalt/DH130910","2",0.523222522518745,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"156","Wintmalt/DH130910","Overall",0.894152878016184,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"157","Flavia/DH130910","2",0.591690357587765,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"158","Flavia/DH130910","Overall",0.591690357587765,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"159","Overall","0",0.198172803297434,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"160","Overall","2",0.464928564728538,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"161","Overall","Overall",0.909691355299967,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"162","SY_Tepee/DH130910","0",0.334182006094025,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"163","SY_Tepee/DH130910","2",0.479539238838637,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"164","SY_Tepee/DH130910","Overall",0.953028593391715,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"165","Scala/DH130910","0",0.507927717804634,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"166","Scala/DH130910","2",0.52467745185447,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"167","Scala/DH130910","Overall",0.920017409775006,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"168","Wintmalt/DH130910","0",-0.227803546275296,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"169","Wintmalt/DH130910","2",0.314059688616254,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"170","Wintmalt/DH130910","Overall",0.888914928440668,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"171","DH130910","2",NA,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"172","DH130910","Overall",NA,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"173","Flavia/DH130910","2",0.696601488279017,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"174","Flavia/DH130910","Overall",0.696601488279017,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"175","Overall","0",0.420792981220731,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"176","Overall","2",0.696291416068029,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"177","Overall","Overall",0.909008014963892,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"178","SY_Tepee/DH130910","0",0.240300272156534,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"179","SY_Tepee/DH130910","2",0.795962804769416,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"180","SY_Tepee/DH130910","Overall",0.903047874449201,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"181","Scala/DH130910","0",0.702015570035486,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"182","Scala/DH130910","2",0.598494393331084,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"183","Scala/DH130910","Overall",0.943288742157801,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"184","Wintmalt/DH130910","0",0.405527672635876,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"185","Wintmalt/DH130910","2",0.739277053831822,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"186","Wintmalt/DH130910","Overall",0.913816532957662,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"187","DH130910","2",NA,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"188","DH130910","Overall",NA,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"189","Flavia/DH130910","2",0.181258653375198,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"190","Flavia/DH130910","Overall",0.181258653375198,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"191","Overall","0",0.245706122141685,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"192","Overall","2",0.425079221650089,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"193","Overall","Overall",0.880160470003797,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"194","SY_Tepee/DH130910","0",0.189282365529442,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"195","SY_Tepee/DH130910","2",0.511171351911914,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"196","SY_Tepee/DH130910","Overall",0.897756324333285,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"197","Scala/DH130910","0",0.394992196392185,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"198","Scala/DH130910","2",0.27130846740629,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"199","Scala/DH130910","Overall",0.907967218000904,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"200","Wintmalt/DH130910","0",0.176556615444708,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"201","Wintmalt/DH130910","2",0.577747810625406,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"202","Wintmalt/DH130910","Overall",0.918277836293993,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"203","Flavia/DH130910","2",0.517655806107267,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"204","Flavia/DH130910","Overall",0.517655806107267,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"205","Overall","0",0.29209925187556,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"206","Overall","2",0.491476063070275,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"207","Overall","Overall",0.909635367713744,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"208","SY_Tepee/DH130910","0",0.414762542287899,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"209","SY_Tepee/DH130910","2",0.55211496281486,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"210","SY_Tepee/DH130910","Overall",0.909619960116548,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"211","Scala/DH130910","0",0.441737902538765,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"212","Scala/DH130910","2",0.264247050748699,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"213","Scala/DH130910","Overall",0.91617720249873,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"214","Wintmalt/DH130910","0",-0.184980884150141,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"215","Wintmalt/DH130910","2",0.646619869169818,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"216","Wintmalt/DH130910","Overall",0.920996933916143,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"217","Flavia/DH130910","2",0.695591219056596,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"218","Flavia/DH130910","Overall",0.695591219056596,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"219","Overall","0",0.408234814369489,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"220","Overall","2",0.565907663699843,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"221","Overall","Overall",0.895916392462842,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"222","SY_Tepee/DH130910","0",-0.487413400868614,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"223","SY_Tepee/DH130910","2",0.715561868300555,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
"224","SY_Tepee/DH130910","Overall",0.873808685658663,"Qsd1byFam_JCWithFixEff.eta","TP3_GI_2020_2021","Full"
